Identifier	matchCounts
ENSMUSG00000100483	0
ENSMUSG00000099392	0
ENSMUSG00000033569	0
ENSMUSG00000104257	0
ENSMUSG00000096866	0
ENSMUSG00000102296	0
ENSMUSG00000103209	0
ENSMUSG00000104027	0
ENSMUSG00000102407	0
ENSMUSG00000103214	0
ENSMUSG00000104100	0
ENSMUSG00000084740	0
ENSMUSG00000103889	1
ENSMUSG00000104221	0
ENSMUSG00000102250	0
ENSMUSG00000102317	0
ENSMUSG00000103563	0
ENSMUSG00000102465	0
ENSMUSG00000102659	0
ENSMUSG00000103924	0
ENSMUSG00000104132	0
ENSMUSG00000102747	0
ENSMUSG00000102386	0
ENSMUSG00000103004	0
ENSMUSG00000104516	0
ENSMUSG00000088111	0
ENSMUSG00000073722	0
ENSMUSG00000095256	0
ENSMUSG00000101514	0
ENSMUSG00000103241	0
ENSMUSG00000048411	0
ENSMUSG00000064433	0
ENSMUSG00000080625	0
ENSMUSG00000080391	0
ENSMUSG00000099257	0
ENSMUSG00000096829	0
ENSMUSG00000098883	0
ENSMUSG00000053185	0
ENSMUSG00000048874	1636
ENSMUSG00000103783	30
ENSMUSG00000104315	48
ENSMUSG00000026064	674
ENSMUSG00000117310	654
ENSMUSG00000117091	0
ENSMUSG00000086727	5
ENSMUSG00000100237	0
ENSMUSG00000098529	0
ENSMUSG00000100910	1
ENSMUSG00000050217	0
ENSMUSG00000026063	0
ENSMUSG00000077664	0
ENSMUSG00000088620	0
ENSMUSG00000026058	2
ENSMUSG00000064688	0
ENSMUSG00000103482	0
ENSMUSG00000104498	0
ENSMUSG00000104313	0
ENSMUSG00000102865	0
ENSMUSG00000102321	0
ENSMUSG00000091318	0
ENSMUSG00000089489	0
ENSMUSG00000104433	0
ENSMUSG00000089395	0
ENSMUSG00000102926	0
ENSMUSG00000102917	0
ENSMUSG00000088750	0
ENSMUSG00000104230	0
ENSMUSG00000065223	0
ENSMUSG00000065260	0
ENSMUSG00000026134	49
ENSMUSG00000102714	6
ENSMUSG00000103746	1
ENSMUSG00000102198	0
ENSMUSG00000004768	93
ENSMUSG00000042215	306
ENSMUSG00000103072	0
ENSMUSG00000042197	629
ENSMUSG00000042182	6
ENSMUSG00000104416	0
ENSMUSG00000026131	77482
ENSMUSG00000103596	2
ENSMUSG00000084506	0
ENSMUSG00000103364	165
ENSMUSG00000105982	2
ENSMUSG00000096992	1
ENSMUSG00000103001	0
ENSMUSG00000104397	0
ENSMUSG00000102839	0
ENSMUSG00000101462	1
ENSMUSG00000102336	15
ENSMUSG00000092852	1
ENSMUSG00000042111	277
ENSMUSG00000101711	0
ENSMUSG00000026127	253
ENSMUSG00000026126	36
ENSMUSG00000100280	0
ENSMUSG00000101223	0
ENSMUSG00000026125	0
ENSMUSG00000026124	0
ENSMUSG00000037529	0
ENSMUSG00000045815	0
ENSMUSG00000045174	0
ENSMUSG00000037509	8
ENSMUSG00000118272	0
ENSMUSG00000104002	16
ENSMUSG00000037503	941
ENSMUSG00000104358	0
ENSMUSG00000026123	1687
ENSMUSG00000077231	0
ENSMUSG00000104417	0
ENSMUSG00000064601	0
ENSMUSG00000101714	0
ENSMUSG00000102531	4
ENSMUSG00000102279	0
ENSMUSG00000103708	0
ENSMUSG00000104201	0
ENSMUSG00000102434	0
ENSMUSG00000045216	591
ENSMUSG00000104523	0
ENSMUSG00000102202	0
ENSMUSG00000037470	2141
ENSMUSG00000098752	0
ENSMUSG00000047180	31
ENSMUSG00000037447	75
ENSMUSG00000102762	3
ENSMUSG00000010453	886
ENSMUSG00000098680	0
ENSMUSG00000037432	0
ENSMUSG00000001143	348
ENSMUSG00000037408	94
ENSMUSG00000104316	4
ENSMUSG00000106081	6
ENSMUSG00000001138	164
ENSMUSG00000102845	2
ENSMUSG00000067653	39736
ENSMUSG00000109510	38572
ENSMUSG00000079610	214
ENSMUSG00000026121	146
ENSMUSG00000087589	10
ENSMUSG00000046337	3
ENSMUSG00000077939	0
ENSMUSG00000061518	3964
ENSMUSG00000037351	2899
ENSMUSG00000102416	8
ENSMUSG00000104237	0
ENSMUSG00000026117	3
ENSMUSG00000097291	0
ENSMUSG00000026116	586
ENSMUSG00000103016	7
ENSMUSG00000102930	60
ENSMUSG00000103159	68
ENSMUSG00000095944	0
ENSMUSG00000050122	17
ENSMUSG00000103603	0
ENSMUSG00000026114	59
ENSMUSG00000102231	0
ENSMUSG00000026113	886
ENSMUSG00000086064	0
ENSMUSG00000102879	0
ENSMUSG00000026112	3151
ENSMUSG00000026111	299
ENSMUSG00000026110	350
ENSMUSG00000103948	25
ENSMUSG00000026090	4
ENSMUSG00000089767	0
ENSMUSG00000104365	0
ENSMUSG00000102650	0
ENSMUSG00000060771	176
ENSMUSG00000097268	0
ENSMUSG00000037216	158
ENSMUSG00000026088	40
ENSMUSG00000026087	1508
ENSMUSG00000061584	0
ENSMUSG00000087374	0
ENSMUSG00000026085	0
ENSMUSG00000089141	0
ENSMUSG00000058407	625
ENSMUSG00000026083	1038
ENSMUSG00000026082	852
ENSMUSG00000103804	44
ENSMUSG00000102716	0
ENSMUSG00000037138	68
ENSMUSG00000085391	0
ENSMUSG00000085280	0
ENSMUSG00000087131	2
ENSMUSG00000103531	0
ENSMUSG00000048814	38
ENSMUSG00000026080	13
ENSMUSG00000103647	0
ENSMUSG00000067604	0
ENSMUSG00000026078	747
ENSMUSG00000103046	22
ENSMUSG00000104188	5
ENSMUSG00000103182	0
ENSMUSG00000098833	0
ENSMUSG00000026077	8
ENSMUSG00000073702	2907
ENSMUSG00000003134	358
ENSMUSG00000102607	7
ENSMUSG00000065629	0
ENSMUSG00000104827	0
ENSMUSG00000003135	632
ENSMUSG00000085894	54
ENSMUSG00000077704	3
ENSMUSG00000048234	183
ENSMUSG00000064936	5
ENSMUSG00000050967	3
ENSMUSG00000097083	3
ENSMUSG00000057173	3
ENSMUSG00000091937	6
ENSMUSG00000101634	0
ENSMUSG00000026074	1056
ENSMUSG00000102985	3
ENSMUSG00000026073	30
ENSMUSG00000097899	16
ENSMUSG00000102975	5
ENSMUSG00000026072	967
ENSMUSG00000103560	20
ENSMUSG00000070942	81
ENSMUSG00000026069	24
ENSMUSG00000026070	5
ENSMUSG00000026068	3
ENSMUSG00000104441	0
ENSMUSG00000026065	83
ENSMUSG00000102676	11
ENSMUSG00000026062	1244
ENSMUSG00000103679	0
ENSMUSG00000103270	3
ENSMUSG00000041945	50
ENSMUSG00000079588	6240
ENSMUSG00000104072	0
ENSMUSG00000100185	0
ENSMUSG00000100832	0
ENSMUSG00000053640	0
ENSMUSG00000101919	0
ENSMUSG00000101299	0
ENSMUSG00000100180	0
ENSMUSG00000103106	0
ENSMUSG00000060424	0
ENSMUSG00000104199	0
ENSMUSG00000093436	0
ENSMUSG00000045515	0
ENSMUSG00000097063	0
ENSMUSG00000099784	0
ENSMUSG00000060679	478
ENSMUSG00000077448	0
ENSMUSG00000041907	0
ENSMUSG00000089088	0
ENSMUSG00000070939	341
ENSMUSG00000100269	0
ENSMUSG00000041878	7
ENSMUSG00000010290	706
ENSMUSG00000008136	13
ENSMUSG00000099576	1
ENSMUSG00000066877	755
ENSMUSG00000103422	45
ENSMUSG00000103945	30
ENSMUSG00000026051	1
ENSMUSG00000100764	6
ENSMUSG00000100635	0
ENSMUSG00000100480	7
ENSMUSG00000057363	265
ENSMUSG00000088848	0
ENSMUSG00000095757	0
ENSMUSG00000041763	1989
ENSMUSG00000047343	5694
ENSMUSG00000091844	6
ENSMUSG00000026049	67
ENSMUSG00000101104	41
ENSMUSG00000026047	103
ENSMUSG00000041684	202
ENSMUSG00000026048	425
ENSMUSG00000046828	65
ENSMUSG00000100769	0
ENSMUSG00000056870	146
ENSMUSG00000102319	61
ENSMUSG00000101701	0
ENSMUSG00000103071	1
ENSMUSG00000026043	7594
ENSMUSG00000105211	265
ENSMUSG00000026042	1304
ENSMUSG00000104476	63
ENSMUSG00000095121	0
ENSMUSG00000065255	0
ENSMUSG00000087764	0
ENSMUSG00000025995	509
ENSMUSG00000098549	0
ENSMUSG00000025993	847
ENSMUSG00000044457	0
ENSMUSG00000041144	37
ENSMUSG00000096047	0
ENSMUSG00000101337	0
ENSMUSG00000025986	301
ENSMUSG00000100213	13
ENSMUSG00000103129	0
ENSMUSG00000101447	0
ENSMUSG00000103246	2
ENSMUSG00000098876	0
ENSMUSG00000104067	1
ENSMUSG00000094968	0
ENSMUSG00000088017	0
ENSMUSG00000064943	0
ENSMUSG00000092790	0
ENSMUSG00000051616	0
ENSMUSG00000099608	0
ENSMUSG00000098249	0
ENSMUSG00000100451	0
ENSMUSG00000084531	0
ENSMUSG00000100816	0
ENSMUSG00000026109	81
ENSMUSG00000100671	0
ENSMUSG00000092906	0
ENSMUSG00000101242	0
ENSMUSG00000099924	3
ENSMUSG00000099625	2
ENSMUSG00000101799	1
ENSMUSG00000045954	1522
ENSMUSG00000101702	1
ENSMUSG00000026107	1526
ENSMUSG00000099413	0
ENSMUSG00000103424	0
ENSMUSG00000101741	2
ENSMUSG00000018417	543
ENSMUSG00000101724	6
ENSMUSG00000100313	13
ENSMUSG00000099135	0
ENSMUSG00000062939	1
ENSMUSG00000101628	469
ENSMUSG00000109599	14
ENSMUSG00000026104	672
ENSMUSG00000026103	2790
ENSMUSG00000065192	0
ENSMUSG00000002881	387
ENSMUSG00000100120	1
ENSMUSG00000099878	0
ENSMUSG00000043015	45
ENSMUSG00000103630	2
ENSMUSG00000041439	197
ENSMUSG00000100302	2
ENSMUSG00000026102	160
ENSMUSG00000041426	1042
ENSMUSG00000043629	25
ENSMUSG00000026100	3466
ENSMUSG00000089334	0
ENSMUSG00000060715	3
ENSMUSG00000026098	174
ENSMUSG00000100763	0
ENSMUSG00000026097	263
ENSMUSG00000100679	285
ENSMUSG00000026096	680
ENSMUSG00000099913	2121
ENSMUSG00000101838	4
ENSMUSG00000026095	2362
ENSMUSG00000117809	295
ENSMUSG00000096141	0
ENSMUSG00000092657	0
ENSMUSG00000026094	308
ENSMUSG00000102405	0
ENSMUSG00000042807	302
ENSMUSG00000098443	0
ENSMUSG00000087949	3
ENSMUSG00000102868	6
ENSMUSG00000094013	0
ENSMUSG00000025983	4
ENSMUSG00000041303	652
ENSMUSG00000109809	0
ENSMUSG00000073678	342
ENSMUSG00000104136	4
ENSMUSG00000052331	508
ENSMUSG00000101674	1
ENSMUSG00000102503	13
ENSMUSG00000089245	0
ENSMUSG00000102642	26
ENSMUSG00000025982	4743
ENSMUSG00000103030	1
ENSMUSG00000025981	431
ENSMUSG00000025980	3801
ENSMUSG00000073676	1050
ENSMUSG00000025979	1520
ENSMUSG00000025978	61
ENSMUSG00000097649	2
ENSMUSG00000046994	389
ENSMUSG00000025977	2
ENSMUSG00000038349	376
ENSMUSG00000102145	91
ENSMUSG00000102831	69
ENSMUSG00000099950	0
ENSMUSG00000102491	0
ENSMUSG00000100372	0
ENSMUSG00000101332	0
ENSMUSG00000045336	0
ENSMUSG00000038331	8
ENSMUSG00000087022	0
ENSMUSG00000104310	0
ENSMUSG00000094128	0
ENSMUSG00000099945	0
ENSMUSG00000101429	0
ENSMUSG00000097519	0
ENSMUSG00000038323	143
ENSMUSG00000048495	89
ENSMUSG00000025971	314
ENSMUSG00000077776	0
ENSMUSG00000088353	0
ENSMUSG00000102685	0
ENSMUSG00000038305	63
ENSMUSG00000091283	0
ENSMUSG00000054770	227
ENSMUSG00000026039	9
ENSMUSG00000063558	1703
ENSMUSG00000064294	17
ENSMUSG00000089275	0
ENSMUSG00000038242	0
ENSMUSG00000089822	1
ENSMUSG00000079554	7
ENSMUSG00000103839	25
ENSMUSG00000051223	1762
ENSMUSG00000026034	1565
ENSMUSG00000026035	269
ENSMUSG00000026036	219
ENSMUSG00000026037	583
ENSMUSG00000094245	2
ENSMUSG00000085054	6
ENSMUSG00000038174	887
ENSMUSG00000026032	1127
ENSMUSG00000047528	13
ENSMUSG00000102059	15
ENSMUSG00000026031	1234
ENSMUSG00000026029	122
ENSMUSG00000102719	9
ENSMUSG00000026028	4157
ENSMUSG00000026027	2736
ENSMUSG00000072295	0
ENSMUSG00000047383	0
ENSMUSG00000099752	0
ENSMUSG00000077616	0
ENSMUSG00000038079	85
ENSMUSG00000097573	10
ENSMUSG00000079550	55
ENSMUSG00000101586	0
ENSMUSG00000026024	875
ENSMUSG00000026023	6
ENSMUSG00000099922	0
ENSMUSG00000104502	0
ENSMUSG00000041075	1236
ENSMUSG00000097819	10
ENSMUSG00000047361	39
ENSMUSG00000099811	0
ENSMUSG00000101409	0
ENSMUSG00000026021	764
ENSMUSG00000089276	0
ENSMUSG00000103821	31
ENSMUSG00000026020	409
ENSMUSG00000077345	2
ENSMUSG00000077358	2
ENSMUSG00000089512	1
ENSMUSG00000089093	1
ENSMUSG00000067336	6046
ENSMUSG00000104052	31
ENSMUSG00000103131	0
ENSMUSG00000041040	200
ENSMUSG00000103696	43
ENSMUSG00000026018	1
ENSMUSG00000026019	663
ENSMUSG00000026017	252
ENSMUSG00000073664	3536
ENSMUSG00000049439	204
ENSMUSG00000103822	1
ENSMUSG00000026782	463
ENSMUSG00000026014	603
ENSMUSG00000103215	0
ENSMUSG00000088973	0
ENSMUSG00000026012	180
ENSMUSG00000086795	0
ENSMUSG00000085965	40
ENSMUSG00000104069	1
ENSMUSG00000102549	0
ENSMUSG00000026011	0
ENSMUSG00000026009	5
ENSMUSG00000102561	0
ENSMUSG00000100893	0
ENSMUSG00000085248	0
ENSMUSG00000085447	0
ENSMUSG00000086408	0
ENSMUSG00000089546	0
ENSMUSG00000100965	0
ENSMUSG00000102168	0
ENSMUSG00000086009	0
ENSMUSG00000052062	278
ENSMUSG00000103656	23
ENSMUSG00000104402	14
ENSMUSG00000104081	12
ENSMUSG00000085842	0
ENSMUSG00000103002	6
ENSMUSG00000085019	0
ENSMUSG00000102359	6
ENSMUSG00000085400	0
ENSMUSG00000100750	1
ENSMUSG00000025969	330
ENSMUSG00000100811	0
ENSMUSG00000103032	5
ENSMUSG00000100426	0
ENSMUSG00000040865	1017
ENSMUSG00000104991	0
ENSMUSG00000088953	0
ENSMUSG00000084799	42
ENSMUSG00000101599	197
ENSMUSG00000025968	7445
ENSMUSG00000077884	0
ENSMUSG00000025967	1759
ENSMUSG00000098850	5
ENSMUSG00000064612	5
ENSMUSG00000105060	5
ENSMUSG00000064602	6
ENSMUSG00000046856	9
ENSMUSG00000094290	0
ENSMUSG00000086730	0
ENSMUSG00000102536	0
ENSMUSG00000087561	0
ENSMUSG00000092705	0
ENSMUSG00000027520	8
ENSMUSG00000094214	0
ENSMUSG00000025964	78
ENSMUSG00000087823	0
ENSMUSG00000115378	0
ENSMUSG00000069085	0
ENSMUSG00000025963	1
ENSMUSG00000025962	686
ENSMUSG00000025961	0
ENSMUSG00000044689	1
ENSMUSG00000025959	374
ENSMUSG00000098487	1
ENSMUSG00000086836	0
ENSMUSG00000101895	0
ENSMUSG00000093228	0
ENSMUSG00000025958	1141
ENSMUSG00000025956	205
ENSMUSG00000101832	5
ENSMUSG00000100437	0
ENSMUSG00000087213	2
ENSMUSG00000070871	337
ENSMUSG00000045005	36
ENSMUSG00000102140	0
ENSMUSG00000051344	364
ENSMUSG00000077471	0
ENSMUSG00000025955	0
ENSMUSG00000070870	0
ENSMUSG00000067299	0
ENSMUSG00000025952	0
ENSMUSG00000073658	0
ENSMUSG00000044429	0
ENSMUSG00000100846	0
ENSMUSG00000044816	1
ENSMUSG00000025950	760
ENSMUSG00000025949	744
ENSMUSG00000025946	1
ENSMUSG00000025945	0
ENSMUSG00000015222	118
ENSMUSG00000088850	0
ENSMUSG00000073656	0
ENSMUSG00000065694	0
ENSMUSG00000055567	2
ENSMUSG00000103375	0
ENSMUSG00000026005	405
ENSMUSG00000026004	1502
ENSMUSG00000102559	53
ENSMUSG00000102374	98
ENSMUSG00000102776	8
ENSMUSG00000103706	182
ENSMUSG00000103756	70
ENSMUSG00000103382	0
ENSMUSG00000103553	11
ENSMUSG00000026003	1641
ENSMUSG00000089420	0
ENSMUSG00000077328	0
ENSMUSG00000061816	270976
ENSMUSG00000026000	1330
ENSMUSG00000025991	0
ENSMUSG00000086204	0
ENSMUSG00000077745	0
ENSMUSG00000095282	0
ENSMUSG00000085075	0
ENSMUSG00000104395	0
ENSMUSG00000096031	0
ENSMUSG00000087329	0
ENSMUSG00000062209	19
ENSMUSG00000102449	0
ENSMUSG00000080539	0
ENSMUSG00000103307	1
ENSMUSG00000104508	2
ENSMUSG00000103642	1
ENSMUSG00000103809	0
ENSMUSG00000087514	3
ENSMUSG00000099804	0
ENSMUSG00000100354	25
ENSMUSG00000101156	0
ENSMUSG00000025997	1197
ENSMUSG00000100815	33
ENSMUSG00000099954	38
ENSMUSG00000103402	0
ENSMUSG00000053153	0
ENSMUSG00000089345	0
ENSMUSG00000080524	0
ENSMUSG00000103052	0
ENSMUSG00000104287	0
ENSMUSG00000075952	0
ENSMUSG00000045648	0
ENSMUSG00000026196	6
ENSMUSG00000050296	0
ENSMUSG00000026192	803
ENSMUSG00000026193	2893
ENSMUSG00000073652	1
ENSMUSG00000102689	0
ENSMUSG00000099707	0
ENSMUSG00000101211	0
ENSMUSG00000101848	0
ENSMUSG00000101764	0
ENSMUSG00000102123	0
ENSMUSG00000039395	628
ENSMUSG00000094655	61
ENSMUSG00000094050	0
ENSMUSG00000093956	5
ENSMUSG00000093843	234
ENSMUSG00000026189	332
ENSMUSG00000026188	1
ENSMUSG00000026187	1881
ENSMUSG00000039372	25
ENSMUSG00000039354	637
ENSMUSG00000110712	0
ENSMUSG00000039342	0
ENSMUSG00000046330	2735
ENSMUSG00000039323	0
ENSMUSG00000026185	5004
ENSMUSG00000101968	4
ENSMUSG00000026182	0
ENSMUSG00000102266	0
ENSMUSG00000101112	1
ENSMUSG00000099877	0
ENSMUSG00000098697	0
ENSMUSG00000101812	0
ENSMUSG00000100444	0
ENSMUSG00000100429	0
ENSMUSG00000100301	3
ENSMUSG00000101344	4
ENSMUSG00000088666	0
ENSMUSG00000098504	0
ENSMUSG00000055322	5096
ENSMUSG00000061815	2
ENSMUSG00000026180	0
ENSMUSG00000048480	0
ENSMUSG00000087820	0
ENSMUSG00000094768	0
ENSMUSG00000006304	1003
ENSMUSG00000064272	0
ENSMUSG00000006299	2093
ENSMUSG00000101503	0
ENSMUSG00000026179	306
ENSMUSG00000103013	6
ENSMUSG00000006301	1187
ENSMUSG00000099931	6
ENSMUSG00000103403	3
ENSMUSG00000073650	1
ENSMUSG00000026177	56
ENSMUSG00000026176	890
ENSMUSG00000065468	3
ENSMUSG00000026175	2
ENSMUSG00000033364	597
ENSMUSG00000103227	28
ENSMUSG00000026174	501
ENSMUSG00000026173	5280
ENSMUSG00000026135	195
ENSMUSG00000093155	1
ENSMUSG00000026172	299
ENSMUSG00000026171	319
ENSMUSG00000033276	19
ENSMUSG00000033257	1598
ENSMUSG00000026170	1994
ENSMUSG00000006542	6963
ENSMUSG00000098351	0
ENSMUSG00000033227	4
ENSMUSG00000099472	0
ENSMUSG00000026167	0
ENSMUSG00000089964	0
ENSMUSG00000090071	0
ENSMUSG00000055197	0
ENSMUSG00000006546	0
ENSMUSG00000065616	0
ENSMUSG00000047021	1
ENSMUSG00000089653	0
ENSMUSG00000006538	1
ENSMUSG00000103145	0
ENSMUSG00000026162	93
ENSMUSG00000026205	5
ENSMUSG00000033159	411
ENSMUSG00000049339	264
ENSMUSG00000026197	154
ENSMUSG00000026198	561
ENSMUSG00000099519	1530
ENSMUSG00000033124	2121
ENSMUSG00000026199	179
ENSMUSG00000026200	52
ENSMUSG00000099204	3
ENSMUSG00000026201	354
ENSMUSG00000026202	14892
ENSMUSG00000096094	0
ENSMUSG00000026203	1449
ENSMUSG00000026204	0
ENSMUSG00000101840	1
ENSMUSG00000033061	0
ENSMUSG00000100556	0
ENSMUSG00000026209	812
ENSMUSG00000026208	59655
ENSMUSG00000085653	369
ENSMUSG00000026207	5348
ENSMUSG00000086053	0
ENSMUSG00000033021	528
ENSMUSG00000033007	0
ENSMUSG00000102605	0
ENSMUSG00000032997	107
ENSMUSG00000026211	715
ENSMUSG00000051703	1
ENSMUSG00000032968	40
ENSMUSG00000026213	359
ENSMUSG00000006576	215
ENSMUSG00000099996	0
ENSMUSG00000100827	0
ENSMUSG00000100553	0
ENSMUSG00000098611	0
ENSMUSG00000100534	0
ENSMUSG00000102904	0
ENSMUSG00000089326	0
ENSMUSG00000026235	124
ENSMUSG00000099141	1
ENSMUSG00000101849	0
ENSMUSG00000065215	0
ENSMUSG00000102052	0
ENSMUSG00000004872	3
ENSMUSG00000032908	1
ENSMUSG00000099561	0
ENSMUSG00000102945	0
ENSMUSG00000026245	1294
ENSMUSG00000104018	14
ENSMUSG00000090486	14
ENSMUSG00000012187	18
ENSMUSG00000099364	44
ENSMUSG00000100562	0
ENSMUSG00000032883	2490
ENSMUSG00000079470	906
ENSMUSG00000099706	0
ENSMUSG00000047330	30
ENSMUSG00000101324	0
ENSMUSG00000050711	0
ENSMUSG00000077782	0
ENSMUSG00000054702	2
ENSMUSG00000102235	0
ENSMUSG00000073643	232
ENSMUSG00000104497	0
ENSMUSG00000026248	496
ENSMUSG00000026249	2014
ENSMUSG00000096297	8
ENSMUSG00000102518	0
ENSMUSG00000099552	76
ENSMUSG00000043230	4
ENSMUSG00000101257	74
ENSMUSG00000103404	1
ENSMUSG00000004364	7248
ENSMUSG00000103076	75
ENSMUSG00000103525	12
ENSMUSG00000101722	2
ENSMUSG00000101483	0
