Identifier	matchCounts
ENSMUSG00000099392	0
ENSMUSG00000033569	21
ENSMUSG00000104257	0
ENSMUSG00000096866	0
ENSMUSG00000102296	0
ENSMUSG00000103209	1
ENSMUSG00000104027	1
ENSMUSG00000102407	0
ENSMUSG00000103214	0
ENSMUSG00000104100	4
ENSMUSG00000084740	0
ENSMUSG00000103889	0
ENSMUSG00000104221	0
ENSMUSG00000102250	8
ENSMUSG00000102317	5
ENSMUSG00000103563	6
ENSMUSG00000102465	5
ENSMUSG00000102659	5
ENSMUSG00000103924	8
ENSMUSG00000104132	10
ENSMUSG00000102747	5
ENSMUSG00000102386	1
ENSMUSG00000103004	0
ENSMUSG00000104516	0
ENSMUSG00000088111	0
ENSMUSG00000073722	1
ENSMUSG00000095256	0
ENSMUSG00000101514	0
ENSMUSG00000103241	0
ENSMUSG00000048411	0
ENSMUSG00000064433	0
ENSMUSG00000080625	0
ENSMUSG00000080391	0
ENSMUSG00000099257	0
ENSMUSG00000096829	0
ENSMUSG00000098883	0
ENSMUSG00000053185	0
ENSMUSG00000048874	2172
ENSMUSG00000103783	94
ENSMUSG00000104315	198
ENSMUSG00000026064	275
ENSMUSG00000117310	251
ENSMUSG00000117091	0
ENSMUSG00000086727	0
ENSMUSG00000100237	0
ENSMUSG00000098529	0
ENSMUSG00000100910	2
ENSMUSG00000050217	0
ENSMUSG00000026063	0
ENSMUSG00000077664	0
ENSMUSG00000088620	0
ENSMUSG00000026058	0
ENSMUSG00000064688	0
ENSMUSG00000103482	0
ENSMUSG00000104498	0
ENSMUSG00000104313	0
ENSMUSG00000102865	0
ENSMUSG00000102321	0
ENSMUSG00000091318	0
ENSMUSG00000089489	0
ENSMUSG00000104433	0
ENSMUSG00000089395	0
ENSMUSG00000102926	1
ENSMUSG00000102917	0
ENSMUSG00000088750	0
ENSMUSG00000104230	0
ENSMUSG00000065223	0
ENSMUSG00000065260	0
ENSMUSG00000026134	249
ENSMUSG00000102714	43
ENSMUSG00000103746	16
ENSMUSG00000102198	0
ENSMUSG00000004768	132
ENSMUSG00000042215	29
ENSMUSG00000103072	0
ENSMUSG00000042197	1547
ENSMUSG00000042182	19
ENSMUSG00000104416	1
ENSMUSG00000026131	2974
ENSMUSG00000103596	5
ENSMUSG00000084506	0
ENSMUSG00000103364	35
ENSMUSG00000105982	0
ENSMUSG00000096992	3
ENSMUSG00000103001	0
ENSMUSG00000104397	0
ENSMUSG00000102839	0
ENSMUSG00000101462	9
ENSMUSG00000102336	176
ENSMUSG00000092852	12
ENSMUSG00000042111	215
ENSMUSG00000101711	0
ENSMUSG00000026127	633
ENSMUSG00000026126	1271
ENSMUSG00000100280	68
ENSMUSG00000101223	8
ENSMUSG00000026125	2
ENSMUSG00000026124	0
ENSMUSG00000037529	0
ENSMUSG00000045815	0
ENSMUSG00000045174	0
ENSMUSG00000037509	129
ENSMUSG00000118272	6
ENSMUSG00000104002	62
ENSMUSG00000037503	3007
ENSMUSG00000104358	0
ENSMUSG00000026123	843
ENSMUSG00000077231	0
ENSMUSG00000104417	7
ENSMUSG00000064601	0
ENSMUSG00000101714	0
ENSMUSG00000102531	0
ENSMUSG00000102279	0
ENSMUSG00000103708	0
ENSMUSG00000104201	0
ENSMUSG00000102434	0
ENSMUSG00000045216	941
ENSMUSG00000104523	0
ENSMUSG00000102202	75
ENSMUSG00000037470	2856
ENSMUSG00000098752	2
ENSMUSG00000047180	1348
ENSMUSG00000037447	1006
ENSMUSG00000102762	2
ENSMUSG00000010453	988
ENSMUSG00000098680	1
ENSMUSG00000037432	0
ENSMUSG00000001143	558
ENSMUSG00000037408	217
ENSMUSG00000104316	30
ENSMUSG00000106081	9
ENSMUSG00000001138	348
ENSMUSG00000102845	0
ENSMUSG00000067653	108
ENSMUSG00000109510	135
ENSMUSG00000079610	271
ENSMUSG00000026121	207
ENSMUSG00000087589	13
ENSMUSG00000046337	7
ENSMUSG00000077939	0
ENSMUSG00000061518	874
ENSMUSG00000037351	646
ENSMUSG00000102416	0
ENSMUSG00000104237	0
ENSMUSG00000026117	389
ENSMUSG00000097291	0
ENSMUSG00000026116	2851
ENSMUSG00000103016	17
ENSMUSG00000102930	165
ENSMUSG00000103159	291
ENSMUSG00000095944	1
ENSMUSG00000050122	9
ENSMUSG00000103603	0
ENSMUSG00000026114	10
ENSMUSG00000102231	0
ENSMUSG00000026113	1122
ENSMUSG00000086064	1
ENSMUSG00000102879	0
ENSMUSG00000026112	1393
ENSMUSG00000026111	358
ENSMUSG00000026110	1630
ENSMUSG00000103948	204
ENSMUSG00000026090	11
ENSMUSG00000089767	1
ENSMUSG00000104365	0
ENSMUSG00000102650	4
ENSMUSG00000060771	158
ENSMUSG00000097268	0
ENSMUSG00000037216	28
ENSMUSG00000026088	303
ENSMUSG00000026087	577
ENSMUSG00000061584	0
ENSMUSG00000087374	0
ENSMUSG00000026085	0
ENSMUSG00000089141	0
ENSMUSG00000058407	730
ENSMUSG00000026083	1049
ENSMUSG00000026082	676
ENSMUSG00000103804	42
ENSMUSG00000102716	0
ENSMUSG00000037138	2129
ENSMUSG00000085391	0
ENSMUSG00000085280	0
ENSMUSG00000087131	0
ENSMUSG00000103531	0
ENSMUSG00000048814	1
ENSMUSG00000026080	256
ENSMUSG00000103647	0
ENSMUSG00000067604	0
ENSMUSG00000026078	268
ENSMUSG00000103046	36
ENSMUSG00000104188	0
ENSMUSG00000103182	0
ENSMUSG00000098833	0
ENSMUSG00000026077	7
ENSMUSG00000073702	10433
ENSMUSG00000003134	885
ENSMUSG00000102607	15
ENSMUSG00000065629	0
ENSMUSG00000104827	0
ENSMUSG00000003135	323
ENSMUSG00000085894	213
ENSMUSG00000077704	17
ENSMUSG00000048234	470
ENSMUSG00000064936	19
ENSMUSG00000050967	16
ENSMUSG00000097083	1
ENSMUSG00000057173	0
ENSMUSG00000091937	0
ENSMUSG00000101634	0
ENSMUSG00000026074	1699
ENSMUSG00000102985	0
ENSMUSG00000026073	18
ENSMUSG00000097899	1
ENSMUSG00000102975	12
ENSMUSG00000026072	401
ENSMUSG00000103560	52
ENSMUSG00000070942	175
ENSMUSG00000026069	54
ENSMUSG00000026070	273
ENSMUSG00000026068	389
ENSMUSG00000104441	0
ENSMUSG00000026065	0
ENSMUSG00000102676	0
ENSMUSG00000026062	2
ENSMUSG00000103679	0
ENSMUSG00000103270	4
ENSMUSG00000041945	51
ENSMUSG00000079588	1
ENSMUSG00000104072	0
ENSMUSG00000100185	0
ENSMUSG00000100832	0
ENSMUSG00000053640	0
ENSMUSG00000101919	0
ENSMUSG00000101299	0
ENSMUSG00000100180	0
ENSMUSG00000103106	0
ENSMUSG00000060424	0
ENSMUSG00000104199	0
ENSMUSG00000093436	0
ENSMUSG00000045515	0
ENSMUSG00000097063	0
ENSMUSG00000099784	0
ENSMUSG00000060679	496
ENSMUSG00000077448	0
ENSMUSG00000041907	6
ENSMUSG00000089088	0
ENSMUSG00000070939	732
ENSMUSG00000100269	0
ENSMUSG00000041878	6
ENSMUSG00000010290	280
ENSMUSG00000008136	20
ENSMUSG00000099576	0
ENSMUSG00000066877	428
ENSMUSG00000103422	43
ENSMUSG00000103945	111
ENSMUSG00000026051	10
ENSMUSG00000100764	10
ENSMUSG00000100635	0
ENSMUSG00000100480	11
ENSMUSG00000057363	285
ENSMUSG00000088848	0
ENSMUSG00000095757	0
ENSMUSG00000041763	1937
ENSMUSG00000047343	0
ENSMUSG00000091844	103
ENSMUSG00000026049	177
ENSMUSG00000101104	85
ENSMUSG00000026047	107
ENSMUSG00000041684	139
ENSMUSG00000026048	395
ENSMUSG00000046828	3
ENSMUSG00000100769	0
ENSMUSG00000056870	124
ENSMUSG00000102319	84
ENSMUSG00000101701	0
ENSMUSG00000103071	7
ENSMUSG00000026043	972
ENSMUSG00000105211	45
ENSMUSG00000026042	320
ENSMUSG00000104476	43
ENSMUSG00000095121	1
ENSMUSG00000065255	2
ENSMUSG00000087764	0
ENSMUSG00000025995	586
ENSMUSG00000098549	3
ENSMUSG00000025993	8504
ENSMUSG00000044457	0
ENSMUSG00000041144	35
ENSMUSG00000096047	0
ENSMUSG00000101337	0
ENSMUSG00000025986	491
ENSMUSG00000100213	87
ENSMUSG00000103129	2
ENSMUSG00000101447	0
ENSMUSG00000103246	0
ENSMUSG00000098876	0
ENSMUSG00000104067	0
ENSMUSG00000094968	0
ENSMUSG00000088017	0
ENSMUSG00000064943	0
ENSMUSG00000092790	0
ENSMUSG00000051616	0
ENSMUSG00000099608	0
ENSMUSG00000098249	0
ENSMUSG00000100451	0
ENSMUSG00000084531	0
ENSMUSG00000100816	0
ENSMUSG00000026109	0
ENSMUSG00000100671	0
ENSMUSG00000092906	0
ENSMUSG00000101242	0
ENSMUSG00000099924	0
ENSMUSG00000099625	0
ENSMUSG00000101799	0
ENSMUSG00000045954	707
ENSMUSG00000101702	0
ENSMUSG00000026107	1159
ENSMUSG00000099413	1
ENSMUSG00000103424	0
ENSMUSG00000101741	2
ENSMUSG00000018417	173
ENSMUSG00000101724	2
ENSMUSG00000100313	9
ENSMUSG00000099135	0
ENSMUSG00000062939	901
ENSMUSG00000101628	4141
ENSMUSG00000109599	1
ENSMUSG00000026104	5440
ENSMUSG00000026103	2796
ENSMUSG00000065192	0
ENSMUSG00000002881	979
ENSMUSG00000100120	13
ENSMUSG00000099878	0
ENSMUSG00000043015	870
ENSMUSG00000103630	5
ENSMUSG00000041439	330
ENSMUSG00000100302	16
ENSMUSG00000026102	431
ENSMUSG00000041426	212
ENSMUSG00000043629	17
ENSMUSG00000026100	0
ENSMUSG00000089334	0
ENSMUSG00000060715	6
ENSMUSG00000026098	226
ENSMUSG00000100763	0
ENSMUSG00000026097	347
ENSMUSG00000100679	134
ENSMUSG00000026096	210
ENSMUSG00000099913	481
ENSMUSG00000101838	2
ENSMUSG00000026095	639
ENSMUSG00000117809	108
ENSMUSG00000096141	0
ENSMUSG00000092657	0
ENSMUSG00000026094	5400
ENSMUSG00000102405	4
ENSMUSG00000042807	106
ENSMUSG00000098443	0
ENSMUSG00000087949	0
ENSMUSG00000102868	0
ENSMUSG00000094013	0
ENSMUSG00000025983	0
ENSMUSG00000041303	414
ENSMUSG00000109809	0
ENSMUSG00000073678	2602
ENSMUSG00000104136	126
ENSMUSG00000052331	4184
ENSMUSG00000101674	0
ENSMUSG00000102503	121
ENSMUSG00000089245	0
ENSMUSG00000102642	512
ENSMUSG00000025982	8807
ENSMUSG00000103030	1
ENSMUSG00000025981	276
ENSMUSG00000025980	1281
ENSMUSG00000073676	1118
ENSMUSG00000025979	617
ENSMUSG00000025978	139
ENSMUSG00000097649	3
ENSMUSG00000046994	580
ENSMUSG00000025977	19
ENSMUSG00000038349	189
ENSMUSG00000102145	162
ENSMUSG00000102831	41
ENSMUSG00000099950	0
ENSMUSG00000102491	0
ENSMUSG00000100372	0
ENSMUSG00000101332	0
ENSMUSG00000045336	0
ENSMUSG00000038331	27
ENSMUSG00000087022	0
ENSMUSG00000104310	0
ENSMUSG00000094128	0
ENSMUSG00000099945	0
ENSMUSG00000101429	0
ENSMUSG00000097519	6
ENSMUSG00000038323	169
ENSMUSG00000048495	94
ENSMUSG00000025971	181
ENSMUSG00000077776	0
ENSMUSG00000088353	0
ENSMUSG00000102685	0
ENSMUSG00000038305	42
ENSMUSG00000091283	0
ENSMUSG00000054770	445
ENSMUSG00000026039	123
ENSMUSG00000063558	108
ENSMUSG00000064294	17
ENSMUSG00000089275	0
ENSMUSG00000038242	1
ENSMUSG00000089822	0
ENSMUSG00000079554	0
ENSMUSG00000103839	44
ENSMUSG00000051223	2064
ENSMUSG00000026034	4869
ENSMUSG00000026035	335
ENSMUSG00000026036	110
ENSMUSG00000026037	391
ENSMUSG00000094245	5
ENSMUSG00000085054	57
ENSMUSG00000038174	512
ENSMUSG00000026032	422
ENSMUSG00000047528	24
ENSMUSG00000102059	61
ENSMUSG00000026031	2638
ENSMUSG00000026029	940
ENSMUSG00000102719	314
ENSMUSG00000026028	1726
ENSMUSG00000026027	357
ENSMUSG00000072295	4
ENSMUSG00000047383	0
ENSMUSG00000099752	0
ENSMUSG00000077616	0
ENSMUSG00000038079	58
ENSMUSG00000097573	6
ENSMUSG00000079550	40
ENSMUSG00000101586	0
ENSMUSG00000026024	417
ENSMUSG00000026023	1
ENSMUSG00000099922	0
ENSMUSG00000104502	0
ENSMUSG00000041075	135
ENSMUSG00000097819	0
ENSMUSG00000047361	2
ENSMUSG00000099811	0
ENSMUSG00000101409	1
ENSMUSG00000026021	540
ENSMUSG00000089276	0
ENSMUSG00000103821	61
ENSMUSG00000026020	762
ENSMUSG00000077345	10
ENSMUSG00000077358	14
ENSMUSG00000089512	8
ENSMUSG00000089093	7
ENSMUSG00000067336	1185
ENSMUSG00000104052	33
ENSMUSG00000103131	0
ENSMUSG00000041040	980
ENSMUSG00000103696	171
ENSMUSG00000026018	3
ENSMUSG00000026019	484
ENSMUSG00000026017	266
ENSMUSG00000073664	2043
ENSMUSG00000049439	228
ENSMUSG00000103822	13
ENSMUSG00000026782	310
ENSMUSG00000026014	978
ENSMUSG00000103215	0
ENSMUSG00000088973	0
ENSMUSG00000026012	540
ENSMUSG00000086795	6
ENSMUSG00000085965	1
ENSMUSG00000104069	8
ENSMUSG00000102549	0
ENSMUSG00000026011	132
ENSMUSG00000026009	249
ENSMUSG00000102561	23
ENSMUSG00000100893	0
ENSMUSG00000085248	0
ENSMUSG00000085447	0
ENSMUSG00000086408	0
ENSMUSG00000089546	0
ENSMUSG00000100965	0
ENSMUSG00000102168	0
ENSMUSG00000086009	0
ENSMUSG00000052062	210
ENSMUSG00000103656	28
ENSMUSG00000104402	13
ENSMUSG00000104081	4
ENSMUSG00000085842	0
ENSMUSG00000103002	10
ENSMUSG00000085019	0
ENSMUSG00000102359	2
ENSMUSG00000085400	2
ENSMUSG00000100750	0
ENSMUSG00000025969	611
ENSMUSG00000100811	0
ENSMUSG00000103032	21
ENSMUSG00000100426	0
ENSMUSG00000040865	3055
ENSMUSG00000104991	0
ENSMUSG00000088953	0
ENSMUSG00000084799	109
ENSMUSG00000101599	527
ENSMUSG00000025968	846
ENSMUSG00000077884	0
ENSMUSG00000025967	4419
ENSMUSG00000098850	32
ENSMUSG00000064612	9
ENSMUSG00000105060	7
ENSMUSG00000064602	12
ENSMUSG00000046856	0
ENSMUSG00000094290	0
ENSMUSG00000086730	0
ENSMUSG00000102536	0
ENSMUSG00000087561	0
ENSMUSG00000092705	0
ENSMUSG00000027520	2
ENSMUSG00000094214	0
ENSMUSG00000025964	1502
ENSMUSG00000087823	0
ENSMUSG00000115378	0
ENSMUSG00000069085	1
ENSMUSG00000025963	0
ENSMUSG00000025962	217
ENSMUSG00000025961	0
ENSMUSG00000044689	0
ENSMUSG00000025959	723
ENSMUSG00000098487	0
ENSMUSG00000086836	0
ENSMUSG00000101895	0
ENSMUSG00000093228	0
ENSMUSG00000025958	2635
ENSMUSG00000025956	108
ENSMUSG00000101832	0
ENSMUSG00000100437	0
ENSMUSG00000087213	4
ENSMUSG00000070871	133
ENSMUSG00000045005	165
ENSMUSG00000102140	2
ENSMUSG00000051344	2313
ENSMUSG00000077471	0
ENSMUSG00000025955	28
ENSMUSG00000070870	0
ENSMUSG00000067299	0
ENSMUSG00000025952	0
ENSMUSG00000073658	0
ENSMUSG00000044429	0
ENSMUSG00000100846	0
ENSMUSG00000044816	2
ENSMUSG00000025950	614
ENSMUSG00000025949	2511
ENSMUSG00000025946	0
ENSMUSG00000025945	0
ENSMUSG00000015222	115
ENSMUSG00000088850	0
ENSMUSG00000073656	0
ENSMUSG00000065694	0
ENSMUSG00000055567	0
ENSMUSG00000103375	1
ENSMUSG00000026005	518
ENSMUSG00000026004	527
ENSMUSG00000102559	70
ENSMUSG00000102374	81
ENSMUSG00000102776	93
ENSMUSG00000103706	100
ENSMUSG00000103756	81
ENSMUSG00000103382	0
ENSMUSG00000103553	47
ENSMUSG00000026003	572
ENSMUSG00000089420	0
ENSMUSG00000077328	0
ENSMUSG00000061816	2
ENSMUSG00000026000	322
ENSMUSG00000025991	7
ENSMUSG00000086204	0
ENSMUSG00000077745	0
ENSMUSG00000095282	0
ENSMUSG00000085075	0
ENSMUSG00000104395	0
ENSMUSG00000096031	0
ENSMUSG00000087329	0
ENSMUSG00000062209	0
ENSMUSG00000102449	0
ENSMUSG00000080539	0
ENSMUSG00000103307	0
ENSMUSG00000104508	0
ENSMUSG00000103642	0
ENSMUSG00000103809	0
ENSMUSG00000087514	0
ENSMUSG00000099804	0
ENSMUSG00000100354	4
ENSMUSG00000101156	2
ENSMUSG00000025997	616
ENSMUSG00000100815	54
ENSMUSG00000099954	62
ENSMUSG00000103402	0
ENSMUSG00000053153	1
ENSMUSG00000089345	0
ENSMUSG00000080524	0
ENSMUSG00000103052	0
ENSMUSG00000104287	0
ENSMUSG00000075952	0
ENSMUSG00000045648	1
ENSMUSG00000026196	181
ENSMUSG00000050296	0
ENSMUSG00000026192	619
ENSMUSG00000026193	1947
ENSMUSG00000073652	0
ENSMUSG00000102689	0
ENSMUSG00000099707	0
ENSMUSG00000101211	0
ENSMUSG00000101848	0
ENSMUSG00000101764	0
ENSMUSG00000102123	0
ENSMUSG00000039395	259
ENSMUSG00000094655	229
ENSMUSG00000094050	6
ENSMUSG00000093956	15
ENSMUSG00000093843	1215
ENSMUSG00000026189	49
ENSMUSG00000026188	2
ENSMUSG00000026187	289
ENSMUSG00000039372	1
ENSMUSG00000039354	493
ENSMUSG00000110712	0
ENSMUSG00000039342	0
ENSMUSG00000046330	16250
ENSMUSG00000039323	30
ENSMUSG00000026185	402
ENSMUSG00000101968	0
ENSMUSG00000026182	0
ENSMUSG00000102266	0
ENSMUSG00000101112	0
ENSMUSG00000099877	0
ENSMUSG00000098697	0
ENSMUSG00000101812	0
ENSMUSG00000100444	0
ENSMUSG00000100429	0
ENSMUSG00000100301	0
ENSMUSG00000101344	0
ENSMUSG00000088666	0
ENSMUSG00000098504	0
ENSMUSG00000055322	3887
ENSMUSG00000061815	12
ENSMUSG00000026180	150
ENSMUSG00000048480	0
ENSMUSG00000087820	0
ENSMUSG00000094768	0
ENSMUSG00000006304	3017
ENSMUSG00000064272	0
ENSMUSG00000006299	808
ENSMUSG00000101503	0
ENSMUSG00000026179	187
ENSMUSG00000103013	2
ENSMUSG00000006301	400
ENSMUSG00000099931	31
ENSMUSG00000103403	4
ENSMUSG00000073650	1
ENSMUSG00000026177	978
ENSMUSG00000026176	937
ENSMUSG00000065468	2
ENSMUSG00000026175	0
ENSMUSG00000033364	855
ENSMUSG00000103227	44
ENSMUSG00000026174	428
ENSMUSG00000026173	0
ENSMUSG00000026135	740
ENSMUSG00000093155	4
ENSMUSG00000026172	113
ENSMUSG00000026171	259
ENSMUSG00000033276	11
ENSMUSG00000033257	1107
ENSMUSG00000026170	655
ENSMUSG00000006542	6
ENSMUSG00000098351	0
ENSMUSG00000033227	16
ENSMUSG00000099472	1
ENSMUSG00000026167	21
ENSMUSG00000089964	0
ENSMUSG00000090071	0
ENSMUSG00000055197	0
ENSMUSG00000006546	0
ENSMUSG00000065616	0
ENSMUSG00000047021	0
ENSMUSG00000089653	0
ENSMUSG00000006538	0
ENSMUSG00000103145	0
ENSMUSG00000026162	48
ENSMUSG00000026205	5
ENSMUSG00000033159	627
ENSMUSG00000049339	684
ENSMUSG00000026197	163
ENSMUSG00000026198	113
ENSMUSG00000099519	308
ENSMUSG00000033124	488
ENSMUSG00000026199	475
ENSMUSG00000026200	164
ENSMUSG00000099204	11
ENSMUSG00000026201	481
ENSMUSG00000026202	767
ENSMUSG00000096094	1
ENSMUSG00000026203	232
ENSMUSG00000026204	1
ENSMUSG00000101840	0
ENSMUSG00000033061	0
ENSMUSG00000100556	0
ENSMUSG00000026209	436
ENSMUSG00000026208	472
ENSMUSG00000085653	0
ENSMUSG00000026207	137
ENSMUSG00000086053	0
ENSMUSG00000033021	494
ENSMUSG00000033007	0
ENSMUSG00000102605	1
ENSMUSG00000032997	277
ENSMUSG00000026211	83
ENSMUSG00000051703	14
ENSMUSG00000032968	6
ENSMUSG00000026213	626
ENSMUSG00000006576	78
ENSMUSG00000099996	0
ENSMUSG00000100827	0
ENSMUSG00000100553	0
ENSMUSG00000098611	0
ENSMUSG00000100534	0
ENSMUSG00000102904	0
ENSMUSG00000089326	0
ENSMUSG00000026235	8
ENSMUSG00000099141	0
ENSMUSG00000101849	0
ENSMUSG00000065215	0
ENSMUSG00000102052	0
ENSMUSG00000004872	2
ENSMUSG00000032908	1
ENSMUSG00000099561	0
ENSMUSG00000102945	0
ENSMUSG00000026245	863
ENSMUSG00000104018	68
ENSMUSG00000090486	1
ENSMUSG00000012187	5
ENSMUSG00000099364	0
ENSMUSG00000100562	0
ENSMUSG00000032883	274
ENSMUSG00000079470	447
ENSMUSG00000099706	0
ENSMUSG00000047330	33
ENSMUSG00000101324	0
ENSMUSG00000050711	0
ENSMUSG00000077782	0
ENSMUSG00000054702	510
ENSMUSG00000102235	84
ENSMUSG00000073643	393
ENSMUSG00000104497	0
ENSMUSG00000026248	196
ENSMUSG00000026249	88
ENSMUSG00000096297	1
ENSMUSG00000102518	0
ENSMUSG00000099552	0
ENSMUSG00000043230	9
ENSMUSG00000101257	0
ENSMUSG00000103404	5
ENSMUSG00000004364	1910
ENSMUSG00000103076	125
ENSMUSG00000103525	79
ENSMUSG00000101722	24
ENSMUSG00000101483	0
ENSMUSG00000110100	0
ENSMUSG00000038608	8939
