Identifier	matchCounts
ENSMUSG00000099392	0
ENSMUSG00000033569	27
ENSMUSG00000104257	0
ENSMUSG00000096866	0
ENSMUSG00000102296	0
ENSMUSG00000103209	4
ENSMUSG00000104027	0
ENSMUSG00000102407	0
ENSMUSG00000103214	4
ENSMUSG00000104100	8
ENSMUSG00000084740	0
ENSMUSG00000103889	2
ENSMUSG00000104221	1
ENSMUSG00000102250	6
ENSMUSG00000102317	12
ENSMUSG00000103563	0
ENSMUSG00000102465	7
ENSMUSG00000102659	9
ENSMUSG00000103924	10
ENSMUSG00000104132	5
ENSMUSG00000102747	0
ENSMUSG00000102386	0
ENSMUSG00000103004	0
ENSMUSG00000104516	0
ENSMUSG00000088111	0
ENSMUSG00000073722	1
ENSMUSG00000095256	0
ENSMUSG00000101514	0
ENSMUSG00000103241	0
ENSMUSG00000048411	0
ENSMUSG00000064433	0
ENSMUSG00000080625	0
ENSMUSG00000080391	0
ENSMUSG00000099257	0
ENSMUSG00000096829	0
ENSMUSG00000098883	0
ENSMUSG00000053185	0
ENSMUSG00000048874	1862
ENSMUSG00000103783	101
ENSMUSG00000104315	169
ENSMUSG00000026064	208
ENSMUSG00000117310	170
ENSMUSG00000117091	0
ENSMUSG00000086727	0
ENSMUSG00000100237	0
ENSMUSG00000098529	0
ENSMUSG00000100910	0
ENSMUSG00000050217	0
ENSMUSG00000026063	0
ENSMUSG00000077664	0
ENSMUSG00000088620	0
ENSMUSG00000026058	1
ENSMUSG00000064688	0
ENSMUSG00000103482	0
ENSMUSG00000104498	0
ENSMUSG00000104313	0
ENSMUSG00000102865	0
ENSMUSG00000102321	0
ENSMUSG00000091318	0
ENSMUSG00000089489	0
ENSMUSG00000104433	0
ENSMUSG00000089395	0
ENSMUSG00000102926	0
ENSMUSG00000102917	0
ENSMUSG00000088750	0
ENSMUSG00000104230	0
ENSMUSG00000065223	0
ENSMUSG00000065260	0
ENSMUSG00000026134	213
ENSMUSG00000102714	38
ENSMUSG00000103746	4
ENSMUSG00000102198	0
ENSMUSG00000004768	116
ENSMUSG00000042215	32
ENSMUSG00000103072	0
ENSMUSG00000042197	1193
ENSMUSG00000042182	31
ENSMUSG00000104416	2
ENSMUSG00000026131	2498
ENSMUSG00000103596	6
ENSMUSG00000084506	0
ENSMUSG00000103364	18
ENSMUSG00000105982	0
ENSMUSG00000096992	0
ENSMUSG00000103001	0
ENSMUSG00000104397	0
ENSMUSG00000102839	0
ENSMUSG00000101462	10
ENSMUSG00000102336	128
ENSMUSG00000092852	3
ENSMUSG00000042111	208
ENSMUSG00000101711	0
ENSMUSG00000026127	582
ENSMUSG00000026126	996
ENSMUSG00000100280	77
ENSMUSG00000101223	1
ENSMUSG00000026125	0
ENSMUSG00000026124	0
ENSMUSG00000037529	0
ENSMUSG00000045815	0
ENSMUSG00000045174	4
ENSMUSG00000037509	128
ENSMUSG00000118272	5
ENSMUSG00000104002	48
ENSMUSG00000037503	2642
ENSMUSG00000104358	0
ENSMUSG00000026123	773
ENSMUSG00000077231	0
ENSMUSG00000104417	6
ENSMUSG00000064601	0
ENSMUSG00000101714	0
ENSMUSG00000102531	1
ENSMUSG00000102279	0
ENSMUSG00000103708	0
ENSMUSG00000104201	0
ENSMUSG00000102434	0
ENSMUSG00000045216	792
ENSMUSG00000104523	0
ENSMUSG00000102202	87
ENSMUSG00000037470	2289
ENSMUSG00000098752	8
ENSMUSG00000047180	1203
ENSMUSG00000037447	1073
ENSMUSG00000102762	6
ENSMUSG00000010453	863
ENSMUSG00000098680	3
ENSMUSG00000037432	0
ENSMUSG00000001143	379
ENSMUSG00000037408	215
ENSMUSG00000104316	24
ENSMUSG00000106081	3
ENSMUSG00000001138	274
ENSMUSG00000102845	0
ENSMUSG00000067653	97
ENSMUSG00000109510	112
ENSMUSG00000079610	180
ENSMUSG00000026121	203
ENSMUSG00000087589	11
ENSMUSG00000046337	3
ENSMUSG00000077939	0
ENSMUSG00000061518	554
ENSMUSG00000037351	550
ENSMUSG00000102416	1
ENSMUSG00000104237	0
ENSMUSG00000026117	306
ENSMUSG00000097291	0
ENSMUSG00000026116	2372
ENSMUSG00000103016	9
ENSMUSG00000102930	106
ENSMUSG00000103159	274
ENSMUSG00000095944	0
ENSMUSG00000050122	5
ENSMUSG00000103603	0
ENSMUSG00000026114	9
ENSMUSG00000102231	0
ENSMUSG00000026113	1024
ENSMUSG00000086064	0
ENSMUSG00000102879	0
ENSMUSG00000026112	1100
ENSMUSG00000026111	279
ENSMUSG00000026110	1648
ENSMUSG00000103948	240
ENSMUSG00000026090	8
ENSMUSG00000089767	0
ENSMUSG00000104365	0
ENSMUSG00000102650	2
ENSMUSG00000060771	146
ENSMUSG00000097268	1
ENSMUSG00000037216	24
ENSMUSG00000026088	213
ENSMUSG00000026087	358
ENSMUSG00000061584	0
ENSMUSG00000087374	0
ENSMUSG00000026085	0
ENSMUSG00000089141	0
ENSMUSG00000058407	568
ENSMUSG00000026083	905
ENSMUSG00000026082	617
ENSMUSG00000103804	24
ENSMUSG00000102716	0
ENSMUSG00000037138	1719
ENSMUSG00000085391	0
ENSMUSG00000085280	0
ENSMUSG00000087131	1
ENSMUSG00000103531	0
ENSMUSG00000048814	7
ENSMUSG00000026080	188
ENSMUSG00000103647	0
ENSMUSG00000067604	0
ENSMUSG00000026078	192
ENSMUSG00000103046	30
ENSMUSG00000104188	0
ENSMUSG00000103182	0
ENSMUSG00000098833	0
ENSMUSG00000026077	7
ENSMUSG00000073702	7103
ENSMUSG00000003134	750
ENSMUSG00000102607	19
ENSMUSG00000065629	0
ENSMUSG00000104827	0
ENSMUSG00000003135	248
ENSMUSG00000085894	170
ENSMUSG00000077704	24
ENSMUSG00000048234	414
ENSMUSG00000064936	9
ENSMUSG00000050967	7
ENSMUSG00000097083	0
ENSMUSG00000057173	0
ENSMUSG00000091937	0
ENSMUSG00000101634	0
ENSMUSG00000026074	1555
ENSMUSG00000102985	0
ENSMUSG00000026073	24
ENSMUSG00000097899	5
ENSMUSG00000102975	26
ENSMUSG00000026072	316
ENSMUSG00000103560	39
ENSMUSG00000070942	136
ENSMUSG00000026069	47
ENSMUSG00000026070	311
ENSMUSG00000026068	416
ENSMUSG00000104441	0
ENSMUSG00000026065	1
ENSMUSG00000102676	0
ENSMUSG00000026062	4
ENSMUSG00000103679	0
ENSMUSG00000103270	5
ENSMUSG00000041945	42
ENSMUSG00000079588	0
ENSMUSG00000104072	0
ENSMUSG00000100185	0
ENSMUSG00000100832	0
ENSMUSG00000053640	0
ENSMUSG00000101919	0
ENSMUSG00000101299	1
ENSMUSG00000100180	0
ENSMUSG00000103106	0
ENSMUSG00000060424	0
ENSMUSG00000104199	0
ENSMUSG00000093436	0
ENSMUSG00000045515	0
ENSMUSG00000097063	0
ENSMUSG00000099784	0
ENSMUSG00000060679	425
ENSMUSG00000077448	0
ENSMUSG00000041907	4
ENSMUSG00000089088	0
ENSMUSG00000070939	597
ENSMUSG00000100269	0
ENSMUSG00000041878	10
ENSMUSG00000010290	194
ENSMUSG00000008136	25
ENSMUSG00000099576	4
ENSMUSG00000066877	384
ENSMUSG00000103422	54
ENSMUSG00000103945	101
ENSMUSG00000026051	11
ENSMUSG00000100764	16
ENSMUSG00000100635	0
ENSMUSG00000100480	15
ENSMUSG00000057363	283
ENSMUSG00000088848	0
ENSMUSG00000095757	0
ENSMUSG00000041763	1564
ENSMUSG00000047343	0
ENSMUSG00000091844	59
ENSMUSG00000026049	112
ENSMUSG00000101104	55
ENSMUSG00000026047	84
ENSMUSG00000041684	140
ENSMUSG00000026048	264
ENSMUSG00000046828	0
ENSMUSG00000100769	0
ENSMUSG00000056870	120
ENSMUSG00000102319	66
ENSMUSG00000101701	0
ENSMUSG00000103071	8
ENSMUSG00000026043	976
ENSMUSG00000105211	51
ENSMUSG00000026042	292
ENSMUSG00000104476	26
ENSMUSG00000095121	0
ENSMUSG00000065255	0
ENSMUSG00000087764	0
ENSMUSG00000025995	413
ENSMUSG00000098549	1
ENSMUSG00000025993	6704
ENSMUSG00000044457	0
ENSMUSG00000041144	23
ENSMUSG00000096047	0
ENSMUSG00000101337	0
ENSMUSG00000025986	383
ENSMUSG00000100213	62
ENSMUSG00000103129	0
ENSMUSG00000101447	0
ENSMUSG00000103246	0
ENSMUSG00000098876	0
ENSMUSG00000104067	0
ENSMUSG00000094968	0
ENSMUSG00000088017	0
ENSMUSG00000064943	0
ENSMUSG00000092790	0
ENSMUSG00000051616	0
ENSMUSG00000099608	0
ENSMUSG00000098249	0
ENSMUSG00000100451	0
ENSMUSG00000084531	0
ENSMUSG00000100816	0
ENSMUSG00000026109	0
ENSMUSG00000100671	0
ENSMUSG00000092906	0
ENSMUSG00000101242	0
ENSMUSG00000099924	0
ENSMUSG00000099625	0
ENSMUSG00000101799	0
ENSMUSG00000045954	498
ENSMUSG00000101702	0
ENSMUSG00000026107	991
ENSMUSG00000099413	5
ENSMUSG00000103424	0
ENSMUSG00000101741	3
ENSMUSG00000018417	153
ENSMUSG00000101724	4
ENSMUSG00000100313	12
ENSMUSG00000099135	0
ENSMUSG00000062939	760
ENSMUSG00000101628	3189
ENSMUSG00000109599	4
ENSMUSG00000026104	4162
ENSMUSG00000026103	2408
ENSMUSG00000065192	0
ENSMUSG00000002881	854
ENSMUSG00000100120	4
ENSMUSG00000099878	0
ENSMUSG00000043015	870
ENSMUSG00000103630	3
ENSMUSG00000041439	236
ENSMUSG00000100302	23
ENSMUSG00000026102	372
ENSMUSG00000041426	196
ENSMUSG00000043629	5
ENSMUSG00000026100	0
ENSMUSG00000089334	0
ENSMUSG00000060715	6
ENSMUSG00000026098	234
ENSMUSG00000100763	0
ENSMUSG00000026097	255
ENSMUSG00000100679	116
ENSMUSG00000026096	171
ENSMUSG00000099913	436
ENSMUSG00000101838	4
ENSMUSG00000026095	573
ENSMUSG00000117809	77
ENSMUSG00000096141	1
ENSMUSG00000092657	0
ENSMUSG00000026094	5365
ENSMUSG00000102405	1
ENSMUSG00000042807	129
ENSMUSG00000098443	2
ENSMUSG00000087949	0
ENSMUSG00000102868	0
ENSMUSG00000094013	0
ENSMUSG00000025983	3
ENSMUSG00000041303	381
ENSMUSG00000109809	1
ENSMUSG00000073678	2206
ENSMUSG00000104136	133
ENSMUSG00000052331	3764
ENSMUSG00000101674	0
ENSMUSG00000102503	112
ENSMUSG00000089245	0
ENSMUSG00000102642	432
ENSMUSG00000025982	7181
ENSMUSG00000103030	0
ENSMUSG00000025981	224
ENSMUSG00000025980	990
ENSMUSG00000073676	636
ENSMUSG00000025979	450
ENSMUSG00000025978	137
ENSMUSG00000097649	12
ENSMUSG00000046994	505
ENSMUSG00000025977	16
ENSMUSG00000038349	120
ENSMUSG00000102145	135
ENSMUSG00000102831	73
ENSMUSG00000099950	0
ENSMUSG00000102491	0
ENSMUSG00000100372	0
ENSMUSG00000101332	0
ENSMUSG00000045336	0
ENSMUSG00000038331	15
ENSMUSG00000087022	0
ENSMUSG00000104310	0
ENSMUSG00000094128	0
ENSMUSG00000099945	0
ENSMUSG00000101429	0
ENSMUSG00000097519	6
ENSMUSG00000038323	132
ENSMUSG00000048495	63
ENSMUSG00000025971	145
ENSMUSG00000077776	0
ENSMUSG00000088353	0
ENSMUSG00000102685	0
ENSMUSG00000038305	31
ENSMUSG00000091283	0
ENSMUSG00000054770	381
ENSMUSG00000026039	90
ENSMUSG00000063558	78
ENSMUSG00000064294	30
ENSMUSG00000089275	0
ENSMUSG00000038242	4
ENSMUSG00000089822	0
ENSMUSG00000079554	0
ENSMUSG00000103839	33
ENSMUSG00000051223	1647
ENSMUSG00000026034	3832
ENSMUSG00000026035	251
ENSMUSG00000026036	115
ENSMUSG00000026037	314
ENSMUSG00000094245	1
ENSMUSG00000085054	44
ENSMUSG00000038174	451
ENSMUSG00000026032	298
ENSMUSG00000047528	7
ENSMUSG00000102059	56
ENSMUSG00000026031	2114
ENSMUSG00000026029	839
ENSMUSG00000102719	258
ENSMUSG00000026028	1526
ENSMUSG00000026027	329
ENSMUSG00000072295	0
ENSMUSG00000047383	0
ENSMUSG00000099752	0
ENSMUSG00000077616	0
ENSMUSG00000038079	31
ENSMUSG00000097573	6
ENSMUSG00000079550	40
ENSMUSG00000101586	0
ENSMUSG00000026024	412
ENSMUSG00000026023	0
ENSMUSG00000099922	0
ENSMUSG00000104502	0
ENSMUSG00000041075	79
ENSMUSG00000097819	0
ENSMUSG00000047361	2
ENSMUSG00000099811	2
ENSMUSG00000101409	0
ENSMUSG00000026021	394
ENSMUSG00000089276	0
ENSMUSG00000103821	47
ENSMUSG00000026020	636
ENSMUSG00000077345	8
ENSMUSG00000077358	16
ENSMUSG00000089512	4
ENSMUSG00000089093	1
ENSMUSG00000067336	1040
ENSMUSG00000104052	16
ENSMUSG00000103131	0
ENSMUSG00000041040	911
ENSMUSG00000103696	159
ENSMUSG00000026018	2
ENSMUSG00000026019	428
ENSMUSG00000026017	188
ENSMUSG00000073664	1653
ENSMUSG00000049439	140
ENSMUSG00000103822	17
ENSMUSG00000026782	249
ENSMUSG00000026014	697
ENSMUSG00000103215	0
ENSMUSG00000088973	0
ENSMUSG00000026012	437
ENSMUSG00000086795	8
ENSMUSG00000085965	2
ENSMUSG00000104069	4
ENSMUSG00000102549	0
ENSMUSG00000026011	196
ENSMUSG00000026009	245
ENSMUSG00000102561	29
ENSMUSG00000100893	0
ENSMUSG00000085248	0
ENSMUSG00000085447	1
ENSMUSG00000086408	0
ENSMUSG00000089546	0
ENSMUSG00000100965	0
ENSMUSG00000102168	0
ENSMUSG00000086009	0
ENSMUSG00000052062	155
ENSMUSG00000103656	15
ENSMUSG00000104402	8
ENSMUSG00000104081	3
ENSMUSG00000085842	0
ENSMUSG00000103002	9
ENSMUSG00000085019	0
ENSMUSG00000102359	7
ENSMUSG00000085400	1
ENSMUSG00000100750	1
ENSMUSG00000025969	629
ENSMUSG00000100811	0
ENSMUSG00000103032	9
ENSMUSG00000100426	0
ENSMUSG00000040865	2609
ENSMUSG00000104991	0
ENSMUSG00000088953	0
ENSMUSG00000084799	43
ENSMUSG00000101599	492
ENSMUSG00000025968	641
ENSMUSG00000077884	2
ENSMUSG00000025967	3499
ENSMUSG00000098850	15
ENSMUSG00000064612	14
ENSMUSG00000105060	13
ENSMUSG00000064602	13
ENSMUSG00000046856	0
ENSMUSG00000094290	0
ENSMUSG00000086730	0
ENSMUSG00000102536	0
ENSMUSG00000087561	0
ENSMUSG00000092705	0
ENSMUSG00000027520	1
ENSMUSG00000094214	0
ENSMUSG00000025964	1141
ENSMUSG00000087823	0
ENSMUSG00000115378	0
ENSMUSG00000069085	1
ENSMUSG00000025963	0
ENSMUSG00000025962	175
ENSMUSG00000025961	0
ENSMUSG00000044689	0
ENSMUSG00000025959	634
ENSMUSG00000098487	1
ENSMUSG00000086836	0
ENSMUSG00000101895	0
ENSMUSG00000093228	0
ENSMUSG00000025958	2026
ENSMUSG00000025956	81
ENSMUSG00000101832	8
ENSMUSG00000100437	0
ENSMUSG00000087213	6
ENSMUSG00000070871	121
ENSMUSG00000045005	154
ENSMUSG00000102140	4
ENSMUSG00000051344	1854
ENSMUSG00000077471	0
ENSMUSG00000025955	4
ENSMUSG00000070870	0
ENSMUSG00000067299	0
ENSMUSG00000025952	0
ENSMUSG00000073658	0
ENSMUSG00000044429	0
ENSMUSG00000100846	0
ENSMUSG00000044816	0
ENSMUSG00000025950	437
ENSMUSG00000025949	2185
ENSMUSG00000025946	0
ENSMUSG00000025945	0
ENSMUSG00000015222	88
ENSMUSG00000088850	1
ENSMUSG00000073656	0
ENSMUSG00000065694	0
ENSMUSG00000055567	0
ENSMUSG00000103375	0
ENSMUSG00000026005	439
ENSMUSG00000026004	403
ENSMUSG00000102559	46
ENSMUSG00000102374	76
ENSMUSG00000102776	57
ENSMUSG00000103706	99
ENSMUSG00000103756	38
ENSMUSG00000103382	1
ENSMUSG00000103553	43
ENSMUSG00000026003	475
ENSMUSG00000089420	0
ENSMUSG00000077328	0
ENSMUSG00000061816	1
ENSMUSG00000026000	237
ENSMUSG00000025991	0
ENSMUSG00000086204	0
ENSMUSG00000077745	0
ENSMUSG00000095282	0
ENSMUSG00000085075	0
ENSMUSG00000104395	0
ENSMUSG00000096031	0
ENSMUSG00000087329	0
ENSMUSG00000062209	0
ENSMUSG00000102449	0
ENSMUSG00000080539	0
ENSMUSG00000103307	0
ENSMUSG00000104508	0
ENSMUSG00000103642	0
ENSMUSG00000103809	0
ENSMUSG00000087514	0
ENSMUSG00000099804	0
ENSMUSG00000100354	4
ENSMUSG00000101156	0
ENSMUSG00000025997	497
ENSMUSG00000100815	41
ENSMUSG00000099954	55
ENSMUSG00000103402	2
ENSMUSG00000053153	0
ENSMUSG00000089345	0
ENSMUSG00000080524	0
ENSMUSG00000103052	0
ENSMUSG00000104287	0
ENSMUSG00000075952	0
ENSMUSG00000045648	0
ENSMUSG00000026196	158
ENSMUSG00000050296	1
ENSMUSG00000026192	591
ENSMUSG00000026193	1564
ENSMUSG00000073652	0
ENSMUSG00000102689	0
ENSMUSG00000099707	0
ENSMUSG00000101211	0
ENSMUSG00000101848	0
ENSMUSG00000101764	0
ENSMUSG00000102123	0
ENSMUSG00000039395	175
ENSMUSG00000094655	328
ENSMUSG00000094050	4
ENSMUSG00000093956	17
ENSMUSG00000093843	1405
ENSMUSG00000026189	34
ENSMUSG00000026188	0
ENSMUSG00000026187	303
ENSMUSG00000039372	4
ENSMUSG00000039354	457
ENSMUSG00000110712	0
ENSMUSG00000039342	0
ENSMUSG00000046330	12905
ENSMUSG00000039323	21
ENSMUSG00000026185	405
ENSMUSG00000101968	0
ENSMUSG00000026182	0
ENSMUSG00000102266	0
ENSMUSG00000101112	0
ENSMUSG00000099877	0
ENSMUSG00000098697	0
ENSMUSG00000101812	0
ENSMUSG00000100444	0
ENSMUSG00000100429	0
ENSMUSG00000100301	0
ENSMUSG00000101344	0
ENSMUSG00000088666	0
ENSMUSG00000098504	0
ENSMUSG00000055322	3518
ENSMUSG00000061815	14
ENSMUSG00000026180	132
ENSMUSG00000048480	0
ENSMUSG00000087820	0
ENSMUSG00000094768	0
ENSMUSG00000006304	2356
ENSMUSG00000064272	0
ENSMUSG00000006299	673
ENSMUSG00000101503	0
ENSMUSG00000026179	146
ENSMUSG00000103013	0
ENSMUSG00000006301	334
ENSMUSG00000099931	44
ENSMUSG00000103403	2
ENSMUSG00000073650	5
ENSMUSG00000026177	779
ENSMUSG00000026176	838
ENSMUSG00000065468	13
ENSMUSG00000026175	1
ENSMUSG00000033364	702
ENSMUSG00000103227	51
ENSMUSG00000026174	414
ENSMUSG00000026173	0
ENSMUSG00000026135	585
ENSMUSG00000093155	3
ENSMUSG00000026172	112
ENSMUSG00000026171	212
ENSMUSG00000033276	12
ENSMUSG00000033257	906
ENSMUSG00000026170	489
ENSMUSG00000006542	2
ENSMUSG00000098351	0
ENSMUSG00000033227	4
ENSMUSG00000099472	0
ENSMUSG00000026167	17
ENSMUSG00000089964	0
ENSMUSG00000090071	0
ENSMUSG00000055197	0
ENSMUSG00000006546	0
ENSMUSG00000065616	0
ENSMUSG00000047021	0
ENSMUSG00000089653	0
ENSMUSG00000006538	0
ENSMUSG00000103145	0
ENSMUSG00000026162	24
ENSMUSG00000026205	6
ENSMUSG00000033159	590
ENSMUSG00000049339	560
ENSMUSG00000026197	104
ENSMUSG00000026198	97
ENSMUSG00000099519	245
ENSMUSG00000033124	370
ENSMUSG00000026199	349
ENSMUSG00000026200	129
ENSMUSG00000099204	4
ENSMUSG00000026201	338
ENSMUSG00000026202	534
ENSMUSG00000096094	0
ENSMUSG00000026203	175
ENSMUSG00000026204	1
ENSMUSG00000101840	0
ENSMUSG00000033061	0
ENSMUSG00000100556	0
ENSMUSG00000026209	272
ENSMUSG00000026208	397
ENSMUSG00000085653	0
ENSMUSG00000026207	129
ENSMUSG00000086053	0
ENSMUSG00000033021	325
ENSMUSG00000033007	0
ENSMUSG00000102605	6
ENSMUSG00000032997	209
ENSMUSG00000026211	70
ENSMUSG00000051703	9
ENSMUSG00000032968	7
ENSMUSG00000026213	527
ENSMUSG00000006576	56
ENSMUSG00000099996	0
ENSMUSG00000100827	0
ENSMUSG00000100553	0
ENSMUSG00000098611	0
ENSMUSG00000100534	1
ENSMUSG00000102904	0
ENSMUSG00000089326	0
ENSMUSG00000026235	9
ENSMUSG00000099141	0
ENSMUSG00000101849	0
ENSMUSG00000065215	0
ENSMUSG00000102052	0
ENSMUSG00000004872	0
ENSMUSG00000032908	1
ENSMUSG00000099561	0
ENSMUSG00000102945	0
ENSMUSG00000026245	541
ENSMUSG00000104018	78
ENSMUSG00000090486	5
ENSMUSG00000012187	2
ENSMUSG00000099364	0
ENSMUSG00000100562	0
ENSMUSG00000032883	171
ENSMUSG00000079470	334
ENSMUSG00000099706	0
ENSMUSG00000047330	43
ENSMUSG00000101324	0
ENSMUSG00000050711	0
ENSMUSG00000077782	0
ENSMUSG00000054702	388
ENSMUSG00000102235	66
ENSMUSG00000073643	327
ENSMUSG00000104497	0
ENSMUSG00000026248	133
ENSMUSG00000026249	91
ENSMUSG00000096297	2
ENSMUSG00000102518	0
ENSMUSG00000099552	0
ENSMUSG00000043230	11
ENSMUSG00000101257	0
ENSMUSG00000103404	1
ENSMUSG00000004364	1551
ENSMUSG00000103076	114
ENSMUSG00000103525	79
ENSMUSG00000101722	4
ENSMUSG00000101483	0
ENSMUSG00000110100	0
ENSMUSG00000038608	7387
