Identifier	matchCounts
ENSMUSG00000099392	0
ENSMUSG00000033569	25
ENSMUSG00000104257	1
ENSMUSG00000096866	0
ENSMUSG00000102296	0
ENSMUSG00000103209	1
ENSMUSG00000104027	3
ENSMUSG00000102407	3
ENSMUSG00000103214	1
ENSMUSG00000104100	2
ENSMUSG00000084740	0
ENSMUSG00000103889	4
ENSMUSG00000104221	5
ENSMUSG00000102250	2
ENSMUSG00000102317	4
ENSMUSG00000103563	4
ENSMUSG00000102465	13
ENSMUSG00000102659	8
ENSMUSG00000103924	6
ENSMUSG00000104132	5
ENSMUSG00000102747	6
ENSMUSG00000102386	3
ENSMUSG00000103004	2
ENSMUSG00000104516	1
ENSMUSG00000088111	0
ENSMUSG00000073722	0
ENSMUSG00000095256	0
ENSMUSG00000101514	0
ENSMUSG00000103241	0
ENSMUSG00000048411	0
ENSMUSG00000064433	0
ENSMUSG00000080625	0
ENSMUSG00000080391	0
ENSMUSG00000099257	0
ENSMUSG00000096829	0
ENSMUSG00000098883	0
ENSMUSG00000053185	0
ENSMUSG00000048874	2004
ENSMUSG00000103783	104
ENSMUSG00000104315	174
ENSMUSG00000026064	274
ENSMUSG00000117310	245
ENSMUSG00000117091	0
ENSMUSG00000086727	0
ENSMUSG00000100237	0
ENSMUSG00000098529	0
ENSMUSG00000100910	0
ENSMUSG00000050217	0
ENSMUSG00000026063	0
ENSMUSG00000077664	0
ENSMUSG00000088620	0
ENSMUSG00000026058	1
ENSMUSG00000064688	0
ENSMUSG00000103482	0
ENSMUSG00000104498	0
ENSMUSG00000104313	0
ENSMUSG00000102865	0
ENSMUSG00000102321	0
ENSMUSG00000091318	1
ENSMUSG00000089489	0
ENSMUSG00000104433	0
ENSMUSG00000089395	0
ENSMUSG00000102926	0
ENSMUSG00000102917	0
ENSMUSG00000088750	0
ENSMUSG00000104230	0
ENSMUSG00000065223	0
ENSMUSG00000065260	0
ENSMUSG00000026134	285
ENSMUSG00000102714	57
ENSMUSG00000103746	4
ENSMUSG00000102198	0
ENSMUSG00000004768	125
ENSMUSG00000042215	29
ENSMUSG00000103072	0
ENSMUSG00000042197	1372
ENSMUSG00000042182	27
ENSMUSG00000104416	3
ENSMUSG00000026131	3430
ENSMUSG00000103596	19
ENSMUSG00000084506	0
ENSMUSG00000103364	33
ENSMUSG00000105982	0
ENSMUSG00000096992	0
ENSMUSG00000103001	0
ENSMUSG00000104397	0
ENSMUSG00000102839	0
ENSMUSG00000101462	10
ENSMUSG00000102336	162
ENSMUSG00000092852	8
ENSMUSG00000042111	219
ENSMUSG00000101711	2
ENSMUSG00000026127	633
ENSMUSG00000026126	1887
ENSMUSG00000100280	79
ENSMUSG00000101223	2
ENSMUSG00000026125	4
ENSMUSG00000026124	0
ENSMUSG00000037529	0
ENSMUSG00000045815	0
ENSMUSG00000045174	0
ENSMUSG00000037509	206
ENSMUSG00000118272	10
ENSMUSG00000104002	52
ENSMUSG00000037503	2846
ENSMUSG00000104358	0
ENSMUSG00000026123	866
ENSMUSG00000077231	0
ENSMUSG00000104417	4
ENSMUSG00000064601	0
ENSMUSG00000101714	0
ENSMUSG00000102531	1
ENSMUSG00000102279	0
ENSMUSG00000103708	0
ENSMUSG00000104201	0
ENSMUSG00000102434	0
ENSMUSG00000045216	1056
ENSMUSG00000104523	0
ENSMUSG00000102202	94
ENSMUSG00000037470	2435
ENSMUSG00000098752	9
ENSMUSG00000047180	1227
ENSMUSG00000037447	921
ENSMUSG00000102762	2
ENSMUSG00000010453	930
ENSMUSG00000098680	4
ENSMUSG00000037432	0
ENSMUSG00000001143	457
ENSMUSG00000037408	202
ENSMUSG00000104316	16
ENSMUSG00000106081	7
ENSMUSG00000001138	304
ENSMUSG00000102845	0
ENSMUSG00000067653	123
ENSMUSG00000109510	146
ENSMUSG00000079610	210
ENSMUSG00000026121	220
ENSMUSG00000087589	20
ENSMUSG00000046337	2
ENSMUSG00000077939	0
ENSMUSG00000061518	1091
ENSMUSG00000037351	613
ENSMUSG00000102416	0
ENSMUSG00000104237	1
ENSMUSG00000026117	352
ENSMUSG00000097291	0
ENSMUSG00000026116	3152
ENSMUSG00000103016	8
ENSMUSG00000102930	140
ENSMUSG00000103159	284
ENSMUSG00000095944	0
ENSMUSG00000050122	10
ENSMUSG00000103603	0
ENSMUSG00000026114	21
ENSMUSG00000102231	0
ENSMUSG00000026113	1157
ENSMUSG00000086064	0
ENSMUSG00000102879	0
ENSMUSG00000026112	1276
ENSMUSG00000026111	414
ENSMUSG00000026110	1808
ENSMUSG00000103948	239
ENSMUSG00000026090	15
ENSMUSG00000089767	0
ENSMUSG00000104365	0
ENSMUSG00000102650	1
ENSMUSG00000060771	190
ENSMUSG00000097268	0
ENSMUSG00000037216	8
ENSMUSG00000026088	235
ENSMUSG00000026087	591
ENSMUSG00000061584	0
ENSMUSG00000087374	0
ENSMUSG00000026085	0
ENSMUSG00000089141	0
ENSMUSG00000058407	747
ENSMUSG00000026083	996
ENSMUSG00000026082	635
ENSMUSG00000103804	45
ENSMUSG00000102716	0
ENSMUSG00000037138	1766
ENSMUSG00000085391	0
ENSMUSG00000085280	0
ENSMUSG00000087131	0
ENSMUSG00000103531	0
ENSMUSG00000048814	4
ENSMUSG00000026080	246
ENSMUSG00000103647	0
ENSMUSG00000067604	0
ENSMUSG00000026078	272
ENSMUSG00000103046	36
ENSMUSG00000104188	0
ENSMUSG00000103182	0
ENSMUSG00000098833	0
ENSMUSG00000026077	3
ENSMUSG00000073702	15137
ENSMUSG00000003134	793
ENSMUSG00000102607	17
ENSMUSG00000065629	0
ENSMUSG00000104827	0
ENSMUSG00000003135	334
ENSMUSG00000085894	247
ENSMUSG00000077704	29
ENSMUSG00000048234	600
ENSMUSG00000064936	7
ENSMUSG00000050967	8
ENSMUSG00000097083	0
ENSMUSG00000057173	1
ENSMUSG00000091937	1
ENSMUSG00000101634	0
ENSMUSG00000026074	1666
ENSMUSG00000102985	0
ENSMUSG00000026073	40
ENSMUSG00000097899	0
ENSMUSG00000102975	29
ENSMUSG00000026072	503
ENSMUSG00000103560	73
ENSMUSG00000070942	137
ENSMUSG00000026069	58
ENSMUSG00000026070	266
ENSMUSG00000026068	459
ENSMUSG00000104441	0
ENSMUSG00000026065	0
ENSMUSG00000102676	0
ENSMUSG00000026062	8
ENSMUSG00000103679	0
ENSMUSG00000103270	4
ENSMUSG00000041945	48
ENSMUSG00000079588	0
ENSMUSG00000104072	0
ENSMUSG00000100185	0
ENSMUSG00000100832	0
ENSMUSG00000053640	0
ENSMUSG00000101919	0
ENSMUSG00000101299	0
ENSMUSG00000100180	0
ENSMUSG00000103106	0
ENSMUSG00000060424	0
ENSMUSG00000104199	0
ENSMUSG00000093436	0
ENSMUSG00000045515	0
ENSMUSG00000097063	0
ENSMUSG00000099784	0
ENSMUSG00000060679	479
ENSMUSG00000077448	0
ENSMUSG00000041907	3
ENSMUSG00000089088	0
ENSMUSG00000070939	761
ENSMUSG00000100269	0
ENSMUSG00000041878	6
ENSMUSG00000010290	210
ENSMUSG00000008136	19
ENSMUSG00000099576	0
ENSMUSG00000066877	456
ENSMUSG00000103422	59
ENSMUSG00000103945	77
ENSMUSG00000026051	29
ENSMUSG00000100764	11
ENSMUSG00000100635	0
ENSMUSG00000100480	6
ENSMUSG00000057363	318
ENSMUSG00000088848	0
ENSMUSG00000095757	0
ENSMUSG00000041763	1931
ENSMUSG00000047343	0
ENSMUSG00000091844	123
ENSMUSG00000026049	172
ENSMUSG00000101104	79
ENSMUSG00000026047	121
ENSMUSG00000041684	112
ENSMUSG00000026048	374
ENSMUSG00000046828	2
ENSMUSG00000100769	0
ENSMUSG00000056870	187
ENSMUSG00000102319	93
ENSMUSG00000101701	0
ENSMUSG00000103071	24
ENSMUSG00000026043	1105
ENSMUSG00000105211	44
ENSMUSG00000026042	334
ENSMUSG00000104476	37
ENSMUSG00000095121	0
ENSMUSG00000065255	0
ENSMUSG00000087764	0
ENSMUSG00000025995	601
ENSMUSG00000098549	4
ENSMUSG00000025993	10329
ENSMUSG00000044457	0
ENSMUSG00000041144	44
ENSMUSG00000096047	0
ENSMUSG00000101337	5
ENSMUSG00000025986	478
ENSMUSG00000100213	55
ENSMUSG00000103129	6
ENSMUSG00000101447	0
ENSMUSG00000103246	0
ENSMUSG00000098876	0
ENSMUSG00000104067	0
ENSMUSG00000094968	0
ENSMUSG00000088017	0
ENSMUSG00000064943	0
ENSMUSG00000092790	0
ENSMUSG00000051616	0
ENSMUSG00000099608	0
ENSMUSG00000098249	0
ENSMUSG00000100451	0
ENSMUSG00000084531	0
ENSMUSG00000100816	0
ENSMUSG00000026109	1
ENSMUSG00000100671	0
ENSMUSG00000092906	0
ENSMUSG00000101242	0
ENSMUSG00000099924	0
ENSMUSG00000099625	0
ENSMUSG00000101799	0
ENSMUSG00000045954	829
ENSMUSG00000101702	0
ENSMUSG00000026107	1126
ENSMUSG00000099413	4
ENSMUSG00000103424	2
ENSMUSG00000101741	1
ENSMUSG00000018417	216
ENSMUSG00000101724	9
ENSMUSG00000100313	5
ENSMUSG00000099135	0
ENSMUSG00000062939	941
ENSMUSG00000101628	3950
ENSMUSG00000109599	2
ENSMUSG00000026104	5165
ENSMUSG00000026103	2734
ENSMUSG00000065192	0
ENSMUSG00000002881	1120
ENSMUSG00000100120	3
ENSMUSG00000099878	2
ENSMUSG00000043015	782
ENSMUSG00000103630	14
ENSMUSG00000041439	324
ENSMUSG00000100302	11
ENSMUSG00000026102	388
ENSMUSG00000041426	156
ENSMUSG00000043629	8
ENSMUSG00000026100	0
ENSMUSG00000089334	0
ENSMUSG00000060715	6
ENSMUSG00000026098	275
ENSMUSG00000100763	0
ENSMUSG00000026097	347
ENSMUSG00000100679	139
ENSMUSG00000026096	202
ENSMUSG00000099913	551
ENSMUSG00000101838	0
ENSMUSG00000026095	712
ENSMUSG00000117809	116
ENSMUSG00000096141	4
ENSMUSG00000092657	0
ENSMUSG00000026094	5858
ENSMUSG00000102405	14
ENSMUSG00000042807	161
ENSMUSG00000098443	0
ENSMUSG00000087949	0
ENSMUSG00000102868	1
ENSMUSG00000094013	0
ENSMUSG00000025983	4
ENSMUSG00000041303	419
ENSMUSG00000109809	3
ENSMUSG00000073678	2260
ENSMUSG00000104136	151
ENSMUSG00000052331	4035
ENSMUSG00000101674	0
ENSMUSG00000102503	135
ENSMUSG00000089245	0
ENSMUSG00000102642	443
ENSMUSG00000025982	7667
ENSMUSG00000103030	1
ENSMUSG00000025981	282
ENSMUSG00000025980	1104
ENSMUSG00000073676	1223
ENSMUSG00000025979	573
ENSMUSG00000025978	93
ENSMUSG00000097649	4
ENSMUSG00000046994	474
ENSMUSG00000025977	23
ENSMUSG00000038349	181
ENSMUSG00000102145	135
ENSMUSG00000102831	59
ENSMUSG00000099950	0
ENSMUSG00000102491	0
ENSMUSG00000100372	0
ENSMUSG00000101332	0
ENSMUSG00000045336	1
ENSMUSG00000038331	31
ENSMUSG00000087022	0
ENSMUSG00000104310	0
ENSMUSG00000094128	0
ENSMUSG00000099945	0
ENSMUSG00000101429	0
ENSMUSG00000097519	12
ENSMUSG00000038323	148
ENSMUSG00000048495	124
ENSMUSG00000025971	181
ENSMUSG00000077776	0
ENSMUSG00000088353	0
ENSMUSG00000102685	0
ENSMUSG00000038305	62
ENSMUSG00000091283	0
ENSMUSG00000054770	351
ENSMUSG00000026039	114
ENSMUSG00000063558	122
ENSMUSG00000064294	23
ENSMUSG00000089275	0
ENSMUSG00000038242	7
ENSMUSG00000089822	0
ENSMUSG00000079554	1
ENSMUSG00000103839	39
ENSMUSG00000051223	1878
ENSMUSG00000026034	4941
ENSMUSG00000026035	311
ENSMUSG00000026036	129
ENSMUSG00000026037	407
ENSMUSG00000094245	0
ENSMUSG00000085054	43
ENSMUSG00000038174	514
ENSMUSG00000026032	487
ENSMUSG00000047528	24
ENSMUSG00000102059	50
ENSMUSG00000026031	2425
ENSMUSG00000026029	940
ENSMUSG00000102719	223
ENSMUSG00000026028	1506
ENSMUSG00000026027	357
ENSMUSG00000072295	0
ENSMUSG00000047383	0
ENSMUSG00000099752	0
ENSMUSG00000077616	0
ENSMUSG00000038079	30
ENSMUSG00000097573	5
ENSMUSG00000079550	33
ENSMUSG00000101586	0
ENSMUSG00000026024	404
ENSMUSG00000026023	0
ENSMUSG00000099922	0
ENSMUSG00000104502	0
ENSMUSG00000041075	77
ENSMUSG00000097819	0
ENSMUSG00000047361	1
ENSMUSG00000099811	2
ENSMUSG00000101409	0
ENSMUSG00000026021	643
ENSMUSG00000089276	0
ENSMUSG00000103821	76
ENSMUSG00000026020	692
ENSMUSG00000077345	17
ENSMUSG00000077358	15
ENSMUSG00000089512	10
ENSMUSG00000089093	2
ENSMUSG00000067336	1379
ENSMUSG00000104052	24
ENSMUSG00000103131	0
ENSMUSG00000041040	911
ENSMUSG00000103696	103
ENSMUSG00000026018	6
ENSMUSG00000026019	506
ENSMUSG00000026017	210
ENSMUSG00000073664	2080
ENSMUSG00000049439	169
ENSMUSG00000103822	6
ENSMUSG00000026782	291
ENSMUSG00000026014	1165
ENSMUSG00000103215	0
ENSMUSG00000088973	0
ENSMUSG00000026012	474
ENSMUSG00000086795	7
ENSMUSG00000085965	1
ENSMUSG00000104069	7
ENSMUSG00000102549	0
ENSMUSG00000026011	133
ENSMUSG00000026009	294
ENSMUSG00000102561	26
ENSMUSG00000100893	0
ENSMUSG00000085248	0
ENSMUSG00000085447	0
ENSMUSG00000086408	0
ENSMUSG00000089546	0
ENSMUSG00000100965	0
ENSMUSG00000102168	0
ENSMUSG00000086009	0
ENSMUSG00000052062	179
ENSMUSG00000103656	19
ENSMUSG00000104402	16
ENSMUSG00000104081	5
ENSMUSG00000085842	0
ENSMUSG00000103002	4
ENSMUSG00000085019	0
ENSMUSG00000102359	7
ENSMUSG00000085400	1
ENSMUSG00000100750	0
ENSMUSG00000025969	733
ENSMUSG00000100811	0
ENSMUSG00000103032	18
ENSMUSG00000100426	4
ENSMUSG00000040865	2916
ENSMUSG00000104991	0
ENSMUSG00000088953	0
ENSMUSG00000084799	88
ENSMUSG00000101599	490
ENSMUSG00000025968	721
ENSMUSG00000077884	0
ENSMUSG00000025967	4699
ENSMUSG00000098850	23
ENSMUSG00000064612	4
ENSMUSG00000105060	4
ENSMUSG00000064602	16
ENSMUSG00000046856	0
ENSMUSG00000094290	0
ENSMUSG00000086730	0
ENSMUSG00000102536	0
ENSMUSG00000087561	0
ENSMUSG00000092705	0
ENSMUSG00000027520	2
ENSMUSG00000094214	0
ENSMUSG00000025964	1609
ENSMUSG00000087823	0
ENSMUSG00000115378	0
ENSMUSG00000069085	0
ENSMUSG00000025963	0
ENSMUSG00000025962	180
ENSMUSG00000025961	0
ENSMUSG00000044689	2
ENSMUSG00000025959	738
ENSMUSG00000098487	5
ENSMUSG00000086836	0
ENSMUSG00000101895	1
ENSMUSG00000093228	0
ENSMUSG00000025958	2506
ENSMUSG00000025956	131
ENSMUSG00000101832	5
ENSMUSG00000100437	0
ENSMUSG00000087213	8
ENSMUSG00000070871	153
ENSMUSG00000045005	167
ENSMUSG00000102140	2
ENSMUSG00000051344	2232
ENSMUSG00000077471	0
ENSMUSG00000025955	8
ENSMUSG00000070870	0
ENSMUSG00000067299	0
ENSMUSG00000025952	0
ENSMUSG00000073658	0
ENSMUSG00000044429	0
ENSMUSG00000100846	0
ENSMUSG00000044816	1
ENSMUSG00000025950	649
ENSMUSG00000025949	2494
ENSMUSG00000025946	1
ENSMUSG00000025945	0
ENSMUSG00000015222	90
ENSMUSG00000088850	0
ENSMUSG00000073656	0
ENSMUSG00000065694	0
ENSMUSG00000055567	0
ENSMUSG00000103375	0
ENSMUSG00000026005	644
ENSMUSG00000026004	555
ENSMUSG00000102559	61
ENSMUSG00000102374	73
ENSMUSG00000102776	66
ENSMUSG00000103706	105
ENSMUSG00000103756	50
ENSMUSG00000103382	1
ENSMUSG00000103553	39
ENSMUSG00000026003	511
ENSMUSG00000089420	1
ENSMUSG00000077328	0
ENSMUSG00000061816	2
ENSMUSG00000026000	317
ENSMUSG00000025991	0
ENSMUSG00000086204	0
ENSMUSG00000077745	0
ENSMUSG00000095282	0
ENSMUSG00000085075	0
ENSMUSG00000104395	0
ENSMUSG00000096031	0
ENSMUSG00000087329	1
ENSMUSG00000062209	1
ENSMUSG00000102449	0
ENSMUSG00000080539	0
ENSMUSG00000103307	0
ENSMUSG00000104508	0
ENSMUSG00000103642	0
ENSMUSG00000103809	0
ENSMUSG00000087514	0
ENSMUSG00000099804	0
ENSMUSG00000100354	4
ENSMUSG00000101156	0
ENSMUSG00000025997	518
ENSMUSG00000100815	29
ENSMUSG00000099954	61
ENSMUSG00000103402	0
ENSMUSG00000053153	1
ENSMUSG00000089345	0
ENSMUSG00000080524	0
ENSMUSG00000103052	0
ENSMUSG00000104287	0
ENSMUSG00000075952	0
ENSMUSG00000045648	0
ENSMUSG00000026196	179
ENSMUSG00000050296	0
ENSMUSG00000026192	595
ENSMUSG00000026193	1653
ENSMUSG00000073652	0
ENSMUSG00000102689	0
ENSMUSG00000099707	0
ENSMUSG00000101211	0
ENSMUSG00000101848	0
ENSMUSG00000101764	0
ENSMUSG00000102123	0
ENSMUSG00000039395	189
ENSMUSG00000094655	317
ENSMUSG00000094050	10
ENSMUSG00000093956	27
ENSMUSG00000093843	1518
ENSMUSG00000026189	45
ENSMUSG00000026188	0
ENSMUSG00000026187	297
ENSMUSG00000039372	3
ENSMUSG00000039354	530
ENSMUSG00000110712	0
ENSMUSG00000039342	0
ENSMUSG00000046330	23556
ENSMUSG00000039323	22
ENSMUSG00000026185	260
ENSMUSG00000101968	0
ENSMUSG00000026182	0
ENSMUSG00000102266	0
ENSMUSG00000101112	0
ENSMUSG00000099877	0
ENSMUSG00000098697	0
ENSMUSG00000101812	0
ENSMUSG00000100444	0
ENSMUSG00000100429	0
ENSMUSG00000100301	0
ENSMUSG00000101344	0
ENSMUSG00000088666	0
ENSMUSG00000098504	0
ENSMUSG00000055322	4198
ENSMUSG00000061815	13
ENSMUSG00000026180	237
ENSMUSG00000048480	5
ENSMUSG00000087820	0
ENSMUSG00000094768	0
ENSMUSG00000006304	3026
ENSMUSG00000064272	1
ENSMUSG00000006299	802
ENSMUSG00000101503	0
ENSMUSG00000026179	231
ENSMUSG00000103013	3
ENSMUSG00000006301	372
ENSMUSG00000099931	45
ENSMUSG00000103403	7
ENSMUSG00000073650	1
ENSMUSG00000026177	1222
ENSMUSG00000026176	881
ENSMUSG00000065468	4
ENSMUSG00000026175	3
ENSMUSG00000033364	849
ENSMUSG00000103227	45
ENSMUSG00000026174	468
ENSMUSG00000026173	0
ENSMUSG00000026135	649
ENSMUSG00000093155	1
ENSMUSG00000026172	136
ENSMUSG00000026171	247
ENSMUSG00000033276	24
ENSMUSG00000033257	981
ENSMUSG00000026170	554
ENSMUSG00000006542	6
ENSMUSG00000098351	0
ENSMUSG00000033227	11
ENSMUSG00000099472	0
ENSMUSG00000026167	17
ENSMUSG00000089964	0
ENSMUSG00000090071	0
ENSMUSG00000055197	0
ENSMUSG00000006546	0
ENSMUSG00000065616	0
ENSMUSG00000047021	0
ENSMUSG00000089653	0
ENSMUSG00000006538	4
ENSMUSG00000103145	0
ENSMUSG00000026162	40
ENSMUSG00000026205	3
ENSMUSG00000033159	507
ENSMUSG00000049339	630
ENSMUSG00000026197	162
ENSMUSG00000026198	100
ENSMUSG00000099519	267
ENSMUSG00000033124	438
ENSMUSG00000026199	383
ENSMUSG00000026200	144
ENSMUSG00000099204	2
ENSMUSG00000026201	444
ENSMUSG00000026202	680
ENSMUSG00000096094	2
ENSMUSG00000026203	228
ENSMUSG00000026204	2
ENSMUSG00000101840	0
ENSMUSG00000033061	0
ENSMUSG00000100556	0
ENSMUSG00000026209	332
ENSMUSG00000026208	524
ENSMUSG00000085653	0
ENSMUSG00000026207	156
ENSMUSG00000086053	0
ENSMUSG00000033021	434
ENSMUSG00000033007	0
ENSMUSG00000102605	2
ENSMUSG00000032997	277
ENSMUSG00000026211	50
ENSMUSG00000051703	23
ENSMUSG00000032968	9
ENSMUSG00000026213	544
ENSMUSG00000006576	45
ENSMUSG00000099996	0
ENSMUSG00000100827	0
ENSMUSG00000100553	0
ENSMUSG00000098611	0
ENSMUSG00000100534	0
ENSMUSG00000102904	0
ENSMUSG00000089326	0
ENSMUSG00000026235	16
ENSMUSG00000099141	0
ENSMUSG00000101849	0
ENSMUSG00000065215	0
ENSMUSG00000102052	0
ENSMUSG00000004872	0
ENSMUSG00000032908	3
ENSMUSG00000099561	0
ENSMUSG00000102945	0
ENSMUSG00000026245	684
ENSMUSG00000104018	38
ENSMUSG00000090486	6
ENSMUSG00000012187	6
ENSMUSG00000099364	0
ENSMUSG00000100562	0
ENSMUSG00000032883	230
ENSMUSG00000079470	413
ENSMUSG00000099706	0
ENSMUSG00000047330	39
ENSMUSG00000101324	1
ENSMUSG00000050711	1
ENSMUSG00000077782	0
ENSMUSG00000054702	478
ENSMUSG00000102235	73
ENSMUSG00000073643	378
ENSMUSG00000104497	3
ENSMUSG00000026248	162
ENSMUSG00000026249	90
ENSMUSG00000096297	0
ENSMUSG00000102518	0
ENSMUSG00000099552	0
ENSMUSG00000043230	6
ENSMUSG00000101257	0
ENSMUSG00000103404	3
ENSMUSG00000004364	1892
ENSMUSG00000103076	139
ENSMUSG00000103525	68
ENSMUSG00000101722	13
ENSMUSG00000101483	2
ENSMUSG00000110100	0
ENSMUSG00000038608	9312
